R0301|10001034|510050P1806A02900  |50ETF沽6月2847A     |510050|50ETF   |EBS|E|P|      10185|     2.8470|20171026|20180627|20180627|20180628|20180627|0|        2548|     0.1506|     0.1520|     2.8660|N|     0.4348|     0.0001|         4857.43| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001039|510050C1803A02950  |50ETF购3月2896A     |510050|50ETF   |EBS|E|C|      10185|     2.8960|20171027|20180328|20180328|20180329|20180328|0|        3216|     0.0936|     0.0932|     2.8660|N|     0.3768|     0.0001|         4146.52| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001040|510050P1803A02950  |50ETF沽3月2896A     |510050|50ETF   |EBS|E|P|      10185|     2.8960|20171027|20180328|20180328|20180329|20180328|0|        5168|     0.1139|     0.1139|     2.8660|N|     0.4005|     0.0001|         4662.90| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001041|510050C1806A02950  |50ETF购6月2896A     |510050|50ETF   |EBS|E|C|      10185|     2.8960|20171027|20180627|20180627|20180628|20180627|0|        2975|     0.1765|     0.1763|     2.8660|N|     0.4599|     0.0001|         4992.89| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001042|510050P1806A02950  |50ETF沽6月2896A     |510050|50ETF   |EBS|E|P|      10185|     2.8960|20171027|20180627|20180627|20180628|20180627|0|        2032|     0.1770|     0.1770|     2.8660|N|     0.4636|     0.0001|         5305.57| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001047|510050C1803A03000  |50ETF购3月2946A     |510050|50ETF   |EBS|E|C|      10185|     2.9460|20171108|20180328|20180328|20180329|20180328|0|        5440|     0.0715|     0.0715|     2.8660|N|     0.3501|     0.0001|         3416.25| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001048|510050P1803A03000  |50ETF沽3月2946A     |510050|50ETF   |EBS|E|P|      10185|     2.9460|20171108|20180328|20180328|20180329|20180328|0|        2522|     0.1422|     0.1422|     2.8660|N|     0.4288|     0.0001|         4951.13| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001049|510050C1806A03000  |50ETF购6月2946A     |510050|50ETF   |EBS|E|C|      10185|     2.9460|20171108|20180627|20180627|20180628|20180627|0|        2389|     0.1550|     0.1533|     2.8660|N|     0.4319|     0.0001|         4249.39| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001050|510050P1806A03000  |50ETF沽6月2946A     |510050|50ETF   |EBS|E|P|      10185|     2.9460|20171108|20180627|20180627|20180628|20180627|0|        2260|     0.2032|     0.2043|     2.8660|N|     0.4909|     0.0001|         5583.62| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001055|510050C1803A03100  |50ETF购3月3044A     |510050|50ETF   |EBS|E|C|      10185|     3.0440|20171114|20180328|20180328|20180329|20180328|0|        9351|     0.0418|     0.0418|     2.8660|N|     0.3106|     0.0001|         2469.05| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001056|510050P1803A03100  |50ETF沽3月3044A     |510050|50ETF   |EBS|E|P|      10185|     3.0440|20171114|20180328|20180328|20180329|20180328|0|        3184|     0.2082|     0.2082|     2.8660|N|     0.4948|     0.0001|         5623.34| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001057|510050C1806A03100  |50ETF购6月3044A     |510050|50ETF   |EBS|E|C|      10185|     3.0440|20171114|20180627|20180627|20180628|20180627|0|        6531|     0.1183|     0.1182|     2.8660|N|     0.3870|     0.0001|         3247.18| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001058|510050P1806A03100  |50ETF沽6月3044A     |510050|50ETF   |EBS|E|P|      10185|     3.0440|20171114|20180627|20180627|20180628|20180627|0|        3040|     0.2650|     0.2651|     2.8660|N|     0.5517|     0.0001|         6202.87| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001063|510050C1803A03200  |50ETF购3月3142A     |510050|50ETF   |EBS|E|C|      10185|     3.1420|20171120|20180328|20180328|20180329|20180328|0|       15866|     0.0243|     0.0243|     2.8660|N|     0.2833|     0.0001|         2290.81| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001064|510050P1803A03200  |50ETF沽3月3142A     |510050|50ETF   |EBS|E|P|      10185|     3.1420|20171120|20180328|20180328|20180329|20180328|0|        4753|     0.2847|     0.2894|     2.8660|N|     0.5760|     0.0028|         6450.36| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001065|510050C1806A03200  |50ETF购6月3142A     |510050|50ETF   |EBS|E|C|      10185|     3.1420|20171120|20180627|20180627|20180628|20180627|0|        8708|     0.0917|     0.0908|     2.8660|N|     0.3498|     0.0001|         2968.11| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001066|510050P1806A03200  |50ETF沽6月3142A     |510050|50ETF   |EBS|E|P|      10185|     3.1420|20171120|20180627|20180627|20180628|20180627|0|        1967|     0.3298|     0.3309|     2.8660|N|     0.6175|     0.0443|         6873.04| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001069|510050C1803A03300  |50ETF购3月3240A     |510050|50ETF   |EBS|E|C|      10185|     3.2400|20171123|20180328|20180328|20180329|20180328|0|       15777|     0.0148|     0.0148|     2.8660|N|     0.2640|     0.0001|         2194.05| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
