,optionCode,callorput,maturityDate,multi,netPositionToday,deltaToday,gammaToday,vegaToday,thetaToday,closingPriceTodayUnderlyer,volToday,deltaNotionalToday,deltaSensOfVolToday,vegaNotionalToday,gammaNotionalToday,thetaNotionalToday,rohToday,robToday,rhoNotionalToday,robNotionalToday,brBase,BR,RF,StrategyID
156,10001188.0,0.0,737084.0,10000.0,136.0,-0.991911,0.143901,7.64784e-05,-0.227861,3.0738,0.293615,-1348998.9600000002,0.15499948777586425,104.01062399999999,195705.36000000002,-309890.96,-0.0673124,-0.00862464,-250.80784657534247,-32.135644931506846,0.0191578,0.0887571,0.03,1.0
157,10001189.0,1.0,737119.0,10000.0,-3.0,0.0733446,0.684816,0.00141072,-0.135492,3.0738,0.200458,-2200.338,1.0534852477492307,-42.321600000000004,-20544.48,4064.76,-0.16874,-0.210593,13.869041095890411,17.309013698630135,0.108766,0.000289992,0.0253797,1.0
158,10001191.0,1.0,737147.0,10000.0,-9.0,0.138615,0.884612,0.00292592,-0.169338,3.0738,0.188829,-12475.349999999999,1.367068805072369,-263.33279999999996,-79615.07999999999,15240.419999999998,-0.270041,-0.391122,66.58545205479452,96.44104109589043,0.185391,0.0,0.049697,1.0
159,10001192.0,0.0,737147.0,10000.0,-139.0,-0.861385,0.884612,0.00292592,-0.00191836,3.0738,0.188829,1197325.15,1.3670688050726465,-4067.0288,-1229610.68,2666.5204,-0.894585,-0.445815,3406.775753424657,1697.7612328767123,0.185391,0.0,0.049697,1.0
160,10001193.0,1.0,737238.0,10000.0,3.0,0.270878,0.89457,0.00666179,-0.179549,3.0738,0.184046,8126.340000000001,1.3141793595966567,199.85369999999998,26837.100000000002,-5386.47,-0.334064,-0.781923,-27.457315068493152,-64.26764383561644,0.428251,1.04643e-05,0.0469913,1.0
161,10001197.0,1.0,737119.0,10000.0,0.0,0.0410296,0.39954,0.000891775,-0.0921131,3.0738,0.217195,0.0,0.7334900185648058,0.0,0.0,0.0,-0.109612,-0.131897,0.0,0.0,0.108766,0.000289992,0.0253797,1.0
162,10001186.0,0.0,737238.0,10000.0,0.0,-0.646798,1.03385,0.00747514,-0.0512288,3.0738,0.178695,0.0,1.0261209337403265,0.0,0.0,0.0,-1.68577,-0.908246,0.0,0.0,0.428251,1.04643e-05,0.0469913,1.0
163,10001190.0,0.0,737119.0,10000.0,0.0,-0.926624,0.684816,0.00141072,-0.0503298,3.0738,0.200458,0.0,1.0534852477495082,0.0,0.0,0.0,-0.537523,-0.245063,0.0,0.0,0.108766,0.000289992,0.0253797,1.0
164,10001187.0,1.0,737084.0,10000.0,0.0,0.00639049,0.143901,7.64784e-05,-0.0574441,3.0738,0.293615,0.0,0.15499948777550862,0.0,0.0,0.0,-0.00221353,-0.00231276,0.0,0.0,0.0191578,0.0887571,0.03,1.0
165,10001194.0,0.0,737238.0,10000.0,0.0,-0.729118,0.89457,0.00666179,-0.0229941,3.0738,0.184046,0.0,1.3141793595961015,0.0,0.0,0.0,-1.76108,-0.892613,0.0,0.0,0.428251,1.04643e-05,0.0469913,1.0
