,expiry,date,strike,id,type,path,is_atm,atm_type
741,20170927,20170523,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170523\2350\10000850P\10000850vols_data.csv,1,3
742,20171227,20170523,2350,10000889,C,E:/Pycharm/data/option_data\20171227\20170523\2350\10000889C\10000889vols_data.csv,1,4
743,20171227,20170523,2350,10000894,P,E:/Pycharm/data/option_data\20171227\20170523\2350\10000894P\10000894vols_data.csv,1,4
744,20170524,20170524,2400,10000872,C,E:/Pycharm/data/option_data\20170524\20170524\2400\10000872C\10000872vols_data.csv,1,1
745,20170524,20170524,2400,10000877,P,E:/Pycharm/data/option_data\20170524\20170524\2400\10000877P\10000877vols_data.csv,1,1
746,20170628,20170524,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170524\2400\10000799C\10000799vols_data.csv,1,2
747,20170628,20170524,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170524\2400\10000804P\10000804vols_data.csv,1,2
748,20170927,20170524,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170524\2400\10000846C\10000846vols_data.csv,1,3
749,20170927,20170524,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170524\2400\10000851P\10000851vols_data.csv,1,3
750,20171227,20170524,2400,10000890,C,E:/Pycharm/data/option_data\20171227\20170524\2400\10000890C\10000890vols_data.csv,1,4
751,20171227,20170524,2400,10000895,P,E:/Pycharm/data/option_data\20171227\20170524\2400\10000895P\10000895vols_data.csv,1,4
752,20170628,20170525,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170525\2400\10000799C\10000799vols_data.csv,1,1
753,20170628,20170525,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170525\2400\10000804P\10000804vols_data.csv,1,1
754,20170726,20170525,2400,10000903,C,E:/Pycharm/data/option_data\20170726\20170525\2400\10000903C\10000903vols_data.csv,1,2
755,20170726,20170525,2400,10000908,P,E:/Pycharm/data/option_data\20170726\20170525\2400\10000908P\10000908vols_data.csv,1,2
756,20170927,20170525,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170525\2400\10000846C\10000846vols_data.csv,1,3
757,20170927,20170525,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170525\2400\10000851P\10000851vols_data.csv,1,3
758,20171227,20170525,2400,10000890,C,E:/Pycharm/data/option_data\20171227\20170525\2400\10000890C\10000890vols_data.csv,1,4
759,20171227,20170525,2400,10000895,P,E:/Pycharm/data/option_data\20171227\20170525\2400\10000895P\10000895vols_data.csv,1,4
760,20170628,20170526,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170526\2400\10000799C\10000799vols_data.csv,1,1
761,20170628,20170526,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170526\2400\10000804P\10000804vols_data.csv,1,1
762,20170726,20170526,2400,10000903,C,E:/Pycharm/data/option_data\20170726\20170526\2400\10000903C\10000903vols_data.csv,1,2
763,20170726,20170526,2400,10000908,P,E:/Pycharm/data/option_data\20170726\20170526\2400\10000908P\10000908vols_data.csv,1,2
764,20170927,20170526,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170526\2400\10000846C\10000846vols_data.csv,1,3
765,20170927,20170526,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170526\2400\10000851P\10000851vols_data.csv,1,3
766,20171227,20170526,2400,10000890,C,E:/Pycharm/data/option_data\20171227\20170526\2400\10000890C\10000890vols_data.csv,1,4
767,20171227,20170526,2400,10000895,P,E:/Pycharm/data/option_data\20171227\20170526\2400\10000895P\10000895vols_data.csv,1,4
768,20170628,20170531,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170531\2500\10000801C\10000801vols_data.csv,1,1
769,20170628,20170531,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170531\2500\10000806P\10000806vols_data.csv,1,1
770,20170726,20170531,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170531\2500\10000905C\10000905vols_data.csv,1,2
771,20170726,20170531,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170531\2500\10000910P\10000910vols_data.csv,1,2
772,20170927,20170531,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170531\2500\10000855C\10000855vols_data.csv,1,3
773,20170927,20170531,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170531\2500\10000856P\10000856vols_data.csv,1,3
774,20171227,20170531,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170531\2500\10000899C\10000899vols_data.csv,1,4
775,20171227,20170531,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170531\2500\10000900P\10000900vols_data.csv,1,4
776,20170628,20170601,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170601\2500\10000801C\10000801vols_data.csv,1,1
777,20170628,20170601,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170601\2500\10000806P\10000806vols_data.csv,1,1
778,20170726,20170601,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170601\2500\10000905C\10000905vols_data.csv,1,2
779,20170726,20170601,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170601\2500\10000910P\10000910vols_data.csv,1,2
780,20170927,20170601,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170601\2500\10000855C\10000855vols_data.csv,1,3
781,20170927,20170601,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170601\2500\10000856P\10000856vols_data.csv,1,3
782,20171227,20170601,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170601\2500\10000899C\10000899vols_data.csv,1,4
783,20171227,20170601,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170601\2500\10000900P\10000900vols_data.csv,1,4
784,20170628,20170602,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170602\2500\10000801C\10000801vols_data.csv,1,1
785,20170628,20170602,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170602\2500\10000806P\10000806vols_data.csv,1,1
786,20170726,20170602,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170602\2500\10000905C\10000905vols_data.csv,1,2
787,20170726,20170602,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170602\2500\10000910P\10000910vols_data.csv,1,2
788,20170927,20170602,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170602\2500\10000855C\10000855vols_data.csv,1,3
789,20170927,20170602,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170602\2500\10000856P\10000856vols_data.csv,1,3
790,20171227,20170602,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170602\2500\10000899C\10000899vols_data.csv,1,4
791,20171227,20170602,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170602\2500\10000900P\10000900vols_data.csv,1,4
792,20170628,20170605,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170605\2450\10000800C\10000800vols_data.csv,1,1
793,20170628,20170605,2450,10000805,P,E:/Pycharm/data/option_data\20170628\20170605\2450\10000805P\10000805vols_data.csv,1,1
794,20170726,20170605,2450,10000904,C,E:/Pycharm/data/option_data\20170726\20170605\2450\10000904C\10000904vols_data.csv,1,2
795,20170726,20170605,2450,10000909,P,E:/Pycharm/data/option_data\20170726\20170605\2450\10000909P\10000909vols_data.csv,1,2
796,20170927,20170605,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170605\2450\10000847C\10000847vols_data.csv,1,3
797,20170927,20170605,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170605\2450\10000852P\10000852vols_data.csv,1,3
798,20171227,20170605,2450,10000891,C,E:/Pycharm/data/option_data\20171227\20170605\2450\10000891C\10000891vols_data.csv,1,4
799,20171227,20170605,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170605\2450\10000896P\10000896vols_data.csv,1,4
800,20170628,20170606,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170606\2450\10000800C\10000800vols_data.csv,1,1
801,20170628,20170606,2450,10000805,P,E:/Pycharm/data/option_data\20170628\20170606\2450\10000805P\10000805vols_data.csv,1,1
802,20170726,20170606,2450,10000904,C,E:/Pycharm/data/option_data\20170726\20170606\2450\10000904C\10000904vols_data.csv,1,2
803,20170726,20170606,2450,10000909,P,E:/Pycharm/data/option_data\20170726\20170606\2450\10000909P\10000909vols_data.csv,1,2
804,20170927,20170606,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170606\2450\10000847C\10000847vols_data.csv,1,3
805,20170927,20170606,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170606\2450\10000852P\10000852vols_data.csv,1,3
806,20171227,20170606,2450,10000891,C,E:/Pycharm/data/option_data\20171227\20170606\2450\10000891C\10000891vols_data.csv,1,4
807,20171227,20170606,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170606\2450\10000896P\10000896vols_data.csv,1,4
808,20170628,20170607,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170607\2450\10000800C\10000800vols_data.csv,1,1
809,20170628,20170607,2450,10000805,P,E:/Pycharm/data/option_data\20170628\20170607\2450\10000805P\10000805vols_data.csv,1,1
810,20170726,20170607,2450,10000904,C,E:/Pycharm/data/option_data\20170726\20170607\2450\10000904C\10000904vols_data.csv,1,2
811,20170726,20170607,2450,10000909,P,E:/Pycharm/data/option_data\20170726\20170607\2450\10000909P\10000909vols_data.csv,1,2
812,20170927,20170607,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170607\2450\10000847C\10000847vols_data.csv,1,3
813,20170927,20170607,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170607\2450\10000852P\10000852vols_data.csv,1,3
814,20171227,20170607,2450,10000891,C,E:/Pycharm/data/option_data\20171227\20170607\2450\10000891C\10000891vols_data.csv,1,4
815,20171227,20170607,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170607\2450\10000896P\10000896vols_data.csv,1,4
816,20170628,20170608,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170608\2500\10000801C\10000801vols_data.csv,1,1
817,20170628,20170608,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170608\2500\10000806P\10000806vols_data.csv,1,1
818,20170726,20170608,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170608\2500\10000905C\10000905vols_data.csv,1,2
819,20170726,20170608,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170608\2500\10000910P\10000910vols_data.csv,1,2
820,20170927,20170608,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170608\2500\10000855C\10000855vols_data.csv,1,3
821,20170927,20170608,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170608\2500\10000856P\10000856vols_data.csv,1,3
822,20171227,20170608,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170608\2500\10000899C\10000899vols_data.csv,1,4
823,20171227,20170608,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170608\2500\10000900P\10000900vols_data.csv,1,4
824,20170628,20170609,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170609\2500\10000801C\10000801vols_data.csv,1,1
825,20170628,20170609,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170609\2500\10000806P\10000806vols_data.csv,1,1
826,20170726,20170609,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170609\2500\10000905C\10000905vols_data.csv,1,2
827,20170726,20170609,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170609\2500\10000910P\10000910vols_data.csv,1,2
828,20170927,20170609,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170609\2500\10000855C\10000855vols_data.csv,1,3
829,20170927,20170609,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170609\2500\10000856P\10000856vols_data.csv,1,3
830,20171227,20170609,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170609\2500\10000899C\10000899vols_data.csv,1,4
831,20171227,20170609,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170609\2500\10000900P\10000900vols_data.csv,1,4
832,20170628,20170612,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170612\2500\10000801C\10000801vols_data.csv,1,1
833,20170628,20170612,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170612\2500\10000806P\10000806vols_data.csv,1,1
834,20170726,20170612,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170612\2500\10000905C\10000905vols_data.csv,1,2
835,20170726,20170612,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170612\2500\10000910P\10000910vols_data.csv,1,2
836,20170927,20170612,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170612\2500\10000855C\10000855vols_data.csv,1,3
837,20170927,20170612,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170612\2500\10000856P\10000856vols_data.csv,1,3
838,20171227,20170612,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170612\2500\10000899C\10000899vols_data.csv,1,4
839,20171227,20170612,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170612\2500\10000900P\10000900vols_data.csv,1,4
840,20170628,20170613,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170613\2500\10000801C\10000801vols_data.csv,1,1
841,20170628,20170613,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170613\2500\10000806P\10000806vols_data.csv,1,1
842,20170726,20170613,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170613\2500\10000905C\10000905vols_data.csv,1,2
843,20170726,20170613,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170613\2500\10000910P\10000910vols_data.csv,1,2
844,20170927,20170613,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170613\2500\10000855C\10000855vols_data.csv,1,3
845,20170927,20170613,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170613\2500\10000856P\10000856vols_data.csv,1,3
846,20171227,20170613,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170613\2500\10000899C\10000899vols_data.csv,1,4
847,20171227,20170613,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170613\2500\10000900P\10000900vols_data.csv,1,4
848,20170628,20170614,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170614\2500\10000801C\10000801vols_data.csv,1,1
849,20170628,20170614,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170614\2500\10000806P\10000806vols_data.csv,1,1
850,20170726,20170614,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170614\2500\10000905C\10000905vols_data.csv,1,2
851,20170726,20170614,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170614\2500\10000910P\10000910vols_data.csv,1,2
852,20170927,20170614,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170614\2500\10000855C\10000855vols_data.csv,1,3
853,20170927,20170614,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170614\2500\10000856P\10000856vols_data.csv,1,3
854,20171227,20170614,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170614\2500\10000899C\10000899vols_data.csv,1,4
855,20171227,20170614,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170614\2500\10000900P\10000900vols_data.csv,1,4
856,20170628,20170615,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170615\2500\10000801C\10000801vols_data.csv,1,1
857,20170628,20170615,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170615\2500\10000806P\10000806vols_data.csv,1,1
858,20170726,20170615,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170615\2500\10000905C\10000905vols_data.csv,1,2
859,20170726,20170615,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170615\2500\10000910P\10000910vols_data.csv,1,2
860,20170927,20170615,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170615\2500\10000855C\10000855vols_data.csv,1,3
861,20170927,20170615,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170615\2500\10000856P\10000856vols_data.csv,1,3
862,20171227,20170615,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170615\2500\10000899C\10000899vols_data.csv,1,4
863,20171227,20170615,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170615\2500\10000900P\10000900vols_data.csv,1,4
864,20170628,20170616,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170616\2450\10000800C\10000800vols_data.csv,1,1
865,20170628,20170616,2450,10000805,P,E:/Pycharm/data/option_data\20170628\20170616\2450\10000805P\10000805vols_data.csv,1,1
866,20170726,20170616,2450,10000904,C,E:/Pycharm/data/option_data\20170726\20170616\2450\10000904C\10000904vols_data.csv,1,2
867,20170726,20170616,2450,10000909,P,E:/Pycharm/data/option_data\20170726\20170616\2450\10000909P\10000909vols_data.csv,1,2
868,20170927,20170616,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170616\2450\10000847C\10000847vols_data.csv,1,3
869,20170927,20170616,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170616\2450\10000852P\10000852vols_data.csv,1,3
870,20171227,20170616,2450,10000891,C,E:/Pycharm/data/option_data\20171227\20170616\2450\10000891C\10000891vols_data.csv,1,4
871,20171227,20170616,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170616\2450\10000896P\10000896vols_data.csv,1,4
872,20170628,20170619,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170619\2450\10000800C\10000800vols_data.csv,1,1
873,20170628,20170619,2450,10000805,P,E:/Pycharm/data/option_data\20170628\20170619\2450\10000805P\10000805vols_data.csv,1,1
874,20170726,20170619,2450,10000904,C,E:/Pycharm/data/option_data\20170726\20170619\2450\10000904C\10000904vols_data.csv,1,2
875,20170726,20170619,2450,10000909,P,E:/Pycharm/data/option_data\20170726\20170619\2450\10000909P\10000909vols_data.csv,1,2
876,20170927,20170619,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170619\2450\10000847C\10000847vols_data.csv,1,3
877,20170927,20170619,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170619\2450\10000852P\10000852vols_data.csv,1,3
878,20171227,20170619,2450,10000891,C,E:/Pycharm/data/option_data\20171227\20170619\2450\10000891C\10000891vols_data.csv,1,4
879,20171227,20170619,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170619\2450\10000896P\10000896vols_data.csv,1,4
880,20170628,20170620,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170620\2500\10000801C\10000801vols_data.csv,1,1
881,20170628,20170620,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170620\2500\10000806P\10000806vols_data.csv,1,1
882,20170726,20170620,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170620\2500\10000905C\10000905vols_data.csv,1,2
883,20170726,20170620,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170620\2500\10000910P\10000910vols_data.csv,1,2
884,20170927,20170620,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170620\2500\10000855C\10000855vols_data.csv,1,3
885,20170927,20170620,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170620\2500\10000856P\10000856vols_data.csv,1,3
886,20171227,20170620,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170620\2500\10000899C\10000899vols_data.csv,1,4
887,20171227,20170620,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170620\2500\10000900P\10000900vols_data.csv,1,4
888,20170628,20170621,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170621\2500\10000801C\10000801vols_data.csv,1,1
889,20170628,20170621,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170621\2500\10000806P\10000806vols_data.csv,1,1
890,20170726,20170621,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170621\2500\10000905C\10000905vols_data.csv,1,2
891,20170726,20170621,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170621\2500\10000910P\10000910vols_data.csv,1,2
892,20170927,20170621,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170621\2500\10000855C\10000855vols_data.csv,1,3
893,20170927,20170621,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170621\2500\10000856P\10000856vols_data.csv,1,3
894,20171227,20170621,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170621\2500\10000899C\10000899vols_data.csv,1,4
895,20171227,20170621,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170621\2500\10000900P\10000900vols_data.csv,1,4
896,20170628,20170622,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170622\2500\10000801C\10000801vols_data.csv,1,1
897,20170628,20170622,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170622\2500\10000806P\10000806vols_data.csv,1,1
898,20170726,20170622,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170622\2500\10000905C\10000905vols_data.csv,1,2
899,20170726,20170622,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170622\2500\10000910P\10000910vols_data.csv,1,2
900,20170927,20170622,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170622\2500\10000855C\10000855vols_data.csv,1,3
901,20170927,20170622,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170622\2500\10000856P\10000856vols_data.csv,1,3
902,20171227,20170622,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170622\2500\10000899C\10000899vols_data.csv,1,4
903,20171227,20170622,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170622\2500\10000900P\10000900vols_data.csv,1,4
904,20170628,20170623,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170623\2500\10000801C\10000801vols_data.csv,1,1
905,20170628,20170623,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170623\2500\10000806P\10000806vols_data.csv,1,1
906,20170726,20170623,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170623\2500\10000905C\10000905vols_data.csv,1,2
907,20170726,20170623,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170623\2500\10000910P\10000910vols_data.csv,1,2
908,20170927,20170623,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170623\2500\10000855C\10000855vols_data.csv,1,3
909,20170927,20170623,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170623\2500\10000856P\10000856vols_data.csv,1,3
910,20171227,20170623,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170623\2500\10000899C\10000899vols_data.csv,1,4
911,20171227,20170623,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170623\2500\10000900P\10000900vols_data.csv,1,4
912,20170628,20170626,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170626\2500\10000801C\10000801vols_data.csv,1,1
913,20170628,20170626,2500,10000806,P,E:/Pycharm/data/option_data\20170628\20170626\2500\10000806P\10000806vols_data.csv,1,1
914,20170726,20170626,2500,10000905,C,E:/Pycharm/data/option_data\20170726\20170626\2500\10000905C\10000905vols_data.csv,1,2
915,20170726,20170626,2500,10000910,P,E:/Pycharm/data/option_data\20170726\20170626\2500\10000910P\10000910vols_data.csv,1,2
916,20170927,20170626,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170626\2500\10000855C\10000855vols_data.csv,1,3
917,20170927,20170626,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170626\2500\10000856P\10000856vols_data.csv,1,3
918,20171227,20170626,2500,10000899,C,E:/Pycharm/data/option_data\20171227\20170626\2500\10000899C\10000899vols_data.csv,1,4
919,20171227,20170626,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170626\2500\10000900P\10000900vols_data.csv,1,4
920,20170628,20170627,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170627\2550\10000813C\10000813vols_data.csv,1,1
921,20170628,20170627,2550,10000814,P,E:/Pycharm/data/option_data\20170628\20170627\2550\10000814P\10000814vols_data.csv,1,1
922,20170726,20170627,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170627\2550\10000911C\10000911vols_data.csv,1,2
923,20170726,20170627,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170627\2550\10000912P\10000912vols_data.csv,1,2
924,20170927,20170627,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170627\2550\10000913C\10000913vols_data.csv,1,3
925,20170927,20170627,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170627\2550\10000914P\10000914vols_data.csv,1,3
926,20171227,20170627,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170627\2550\10000915C\10000915vols_data.csv,1,4
927,20171227,20170627,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170627\2550\10000916P\10000916vols_data.csv,1,4
928,20170628,20170628,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170628\2550\10000813C\10000813vols_data.csv,1,1
929,20170628,20170628,2550,10000814,P,E:/Pycharm/data/option_data\20170628\20170628\2550\10000814P\10000814vols_data.csv,1,1
930,20170726,20170628,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170628\2550\10000911C\10000911vols_data.csv,1,2
931,20170726,20170628,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170628\2550\10000912P\10000912vols_data.csv,1,2
932,20170927,20170628,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170628\2550\10000913C\10000913vols_data.csv,1,3
933,20170927,20170628,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170628\2550\10000914P\10000914vols_data.csv,1,3
934,20171227,20170628,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170628\2550\10000915C\10000915vols_data.csv,1,4
935,20171227,20170628,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170628\2550\10000916P\10000916vols_data.csv,1,4
936,20170726,20170629,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170629\2550\10000911C\10000911vols_data.csv,1,1
937,20170726,20170629,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170629\2550\10000912P\10000912vols_data.csv,1,1
938,20170823,20170629,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170629\2550\10000935C\10000935vols_data.csv,1,2
939,20170823,20170629,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170629\2550\10000940P\10000940vols_data.csv,1,2
940,20170927,20170629,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170629\2550\10000913C\10000913vols_data.csv,1,3
941,20170927,20170629,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170629\2550\10000914P\10000914vols_data.csv,1,3
942,20171227,20170629,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170629\2550\10000915C\10000915vols_data.csv,1,4
943,20171227,20170629,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170629\2550\10000916P\10000916vols_data.csv,1,4
944,20170726,20170630,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170630\2550\10000911C\10000911vols_data.csv,1,1
945,20170726,20170630,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170630\2550\10000912P\10000912vols_data.csv,1,1
946,20170823,20170630,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170630\2550\10000935C\10000935vols_data.csv,1,2
947,20170823,20170630,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170630\2550\10000940P\10000940vols_data.csv,1,2
948,20170927,20170630,2550,10000913,C,E:/Pycharm/data/option_data\20170927\20170630\2550\10000913C\10000913vols_data.csv,1,3
949,20170927,20170630,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170630\2550\10000914P\10000914vols_data.csv,1,3
950,20171227,20170630,2550,10000915,C,E:/Pycharm/data/option_data\20171227\20170630\2550\10000915C\10000915vols_data.csv,1,4
951,20171227,20170630,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170630\2550\10000916P\10000916vols_data.csv,1,4
952,20170726,20170703,2550,10000911,C,E:/Pycharm/data/option_data\20170726\20170703\2550\10000911C\10000911vols_data.csv,1,1
953,20170726,20170703,2550,10000912,P,E:/Pycharm/data/option_data\20170726\20170703\2550\10000912P\10000912vols_data.csv,1,1
954,20170823,20170703,2550,10000935,C,E:/Pycharm/data/option_data\20170823\20170703\2550\10000935C\10000935vols_data.csv,1,2
