,expiry,date,strike,id,type,path,is_atm
6074,20170823,20170726,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170726\2650\10000942P\10000942vols_data.csv,0
6075,20170823,20170726,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170726\2700\10000948P\10000948vols_data.csv,1
6076,20170823,20170726,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170726\2750\10000956P\10000956vols_data.csv,0
6077,20170927,20170726,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170726\2600\10000921C\10000921vols_data.csv,0
6078,20170927,20170726,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170726\2650\10000929C\10000929vols_data.csv,0
6079,20170927,20170726,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170726\2700\10000949C\10000949vols_data.csv,1
6080,20170927,20170726,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170726\2750\10000957C\10000957vols_data.csv,0
6081,20170927,20170726,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170726\2800\10000965C\10000965vols_data.csv,0
6082,20170927,20170726,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170726\2450\10000852P\10000852vols_data.csv,0
6083,20170927,20170726,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170726\2500\10000856P\10000856vols_data.csv,0
6084,20170927,20170726,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170726\2550\10000914P\10000914vols_data.csv,0
6085,20170927,20170726,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170726\2600\10000922P\10000922vols_data.csv,0
6086,20170927,20170726,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170726\2650\10000930P\10000930vols_data.csv,0
6087,20170927,20170726,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170726\2700\10000950P\10000950vols_data.csv,1
6088,20170927,20170726,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170726\2750\10000958P\10000958vols_data.csv,0
6089,20171227,20170726,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170726\2600\10000923C\10000923vols_data.csv,0
6090,20171227,20170726,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170726\2650\10000931C\10000931vols_data.csv,0
6091,20171227,20170726,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170726\2700\10000951C\10000951vols_data.csv,1
6092,20171227,20170726,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170726\2750\10000959C\10000959vols_data.csv,0
6093,20171227,20170726,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170726\2800\10000967C\10000967vols_data.csv,0
6094,20171227,20170726,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170726\2450\10000896P\10000896vols_data.csv,0
6095,20171227,20170726,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170726\2500\10000900P\10000900vols_data.csv,0
6096,20171227,20170726,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170726\2550\10000916P\10000916vols_data.csv,0
6097,20171227,20170726,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170726\2600\10000924P\10000924vols_data.csv,0
6098,20171227,20170726,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170726\2650\10000932P\10000932vols_data.csv,0
6099,20171227,20170726,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170726\2700\10000952P\10000952vols_data.csv,1
6100,20171227,20170726,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170726\2750\10000960P\10000960vols_data.csv,0
6101,20170823,20170727,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170727\2600\10000936C\10000936vols_data.csv,0
6102,20170823,20170727,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170727\2650\10000937C\10000937vols_data.csv,0
6103,20170823,20170727,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170727\2700\10000947C\10000947vols_data.csv,1
6104,20170823,20170727,2750,10000955,C,E:/Pycharm/data/option_data\20170823\20170727\2750\10000955C\10000955vols_data.csv,0
6105,20170823,20170727,2800,10000963,C,E:/Pycharm/data/option_data\20170823\20170727\2800\10000963C\10000963vols_data.csv,0
6106,20170823,20170727,2450,10000938,P,E:/Pycharm/data/option_data\20170823\20170727\2450\10000938P\10000938vols_data.csv,0
6107,20170823,20170727,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170727\2500\10000939P\10000939vols_data.csv,0
6108,20170823,20170727,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170727\2550\10000940P\10000940vols_data.csv,0
6109,20170823,20170727,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170727\2600\10000941P\10000941vols_data.csv,0
6110,20170823,20170727,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170727\2650\10000942P\10000942vols_data.csv,0
6111,20170823,20170727,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170727\2700\10000948P\10000948vols_data.csv,1
6112,20170823,20170727,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170727\2750\10000956P\10000956vols_data.csv,0
6113,20170927,20170727,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170727\2600\10000921C\10000921vols_data.csv,0
6114,20170927,20170727,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170727\2650\10000929C\10000929vols_data.csv,0
6115,20170927,20170727,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170727\2700\10000949C\10000949vols_data.csv,1
6116,20170927,20170727,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170727\2750\10000957C\10000957vols_data.csv,0
6117,20170927,20170727,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170727\2800\10000965C\10000965vols_data.csv,0
6118,20170927,20170727,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170727\2450\10000852P\10000852vols_data.csv,0
6119,20170927,20170727,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170727\2500\10000856P\10000856vols_data.csv,0
6120,20170927,20170727,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170727\2550\10000914P\10000914vols_data.csv,0
6121,20170927,20170727,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170727\2600\10000922P\10000922vols_data.csv,0
6122,20170927,20170727,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170727\2650\10000930P\10000930vols_data.csv,0
6123,20170927,20170727,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170727\2700\10000950P\10000950vols_data.csv,1
6124,20170927,20170727,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170727\2750\10000958P\10000958vols_data.csv,0
6125,20171227,20170727,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170727\2600\10000923C\10000923vols_data.csv,0
6126,20171227,20170727,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170727\2650\10000931C\10000931vols_data.csv,0
6127,20171227,20170727,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170727\2700\10000951C\10000951vols_data.csv,1
6128,20171227,20170727,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170727\2750\10000959C\10000959vols_data.csv,0
6129,20171227,20170727,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170727\2800\10000967C\10000967vols_data.csv,0
6130,20171227,20170727,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170727\2450\10000896P\10000896vols_data.csv,0
6131,20171227,20170727,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170727\2500\10000900P\10000900vols_data.csv,0
6132,20171227,20170727,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170727\2550\10000916P\10000916vols_data.csv,0
6133,20171227,20170727,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170727\2600\10000924P\10000924vols_data.csv,0
6134,20171227,20170727,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170727\2650\10000932P\10000932vols_data.csv,0
6135,20171227,20170727,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170727\2700\10000952P\10000952vols_data.csv,1
6136,20171227,20170727,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170727\2750\10000960P\10000960vols_data.csv,0
6137,20180328,20170727,2600,10000969,C,E:/Pycharm/data/option_data\20180328\20170727\2600\10000969C\10000969vols_data.csv,0
6138,20180328,20170727,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170727\2650\10000970C\10000970vols_data.csv,0
6139,20180328,20170727,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170727\2700\10000971C\10000971vols_data.csv,1
6140,20180328,20170727,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170727\2750\10000972C\10000972vols_data.csv,0
6141,20180328,20170727,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170727\2800\10000973C\10000973vols_data.csv,0
6142,20180328,20170727,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170727\2600\10000974P\10000974vols_data.csv,0
6143,20180328,20170727,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170727\2650\10000975P\10000975vols_data.csv,0
6144,20180328,20170727,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170727\2700\10000976P\10000976vols_data.csv,1
6145,20180328,20170727,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170727\2750\10000977P\10000977vols_data.csv,0
6146,20170823,20170728,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170728\2600\10000936C\10000936vols_data.csv,0
6147,20170823,20170728,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170728\2650\10000937C\10000937vols_data.csv,0
6148,20170823,20170728,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170728\2700\10000947C\10000947vols_data.csv,1
6149,20170823,20170728,2750,10000955,C,E:/Pycharm/data/option_data\20170823\20170728\2750\10000955C\10000955vols_data.csv,0
6150,20170823,20170728,2800,10000963,C,E:/Pycharm/data/option_data\20170823\20170728\2800\10000963C\10000963vols_data.csv,0
6151,20170823,20170728,2450,10000938,P,E:/Pycharm/data/option_data\20170823\20170728\2450\10000938P\10000938vols_data.csv,0
6152,20170823,20170728,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170728\2500\10000939P\10000939vols_data.csv,0
6153,20170823,20170728,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170728\2550\10000940P\10000940vols_data.csv,0
6154,20170823,20170728,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170728\2600\10000941P\10000941vols_data.csv,0
6155,20170823,20170728,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170728\2650\10000942P\10000942vols_data.csv,0
6156,20170823,20170728,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170728\2700\10000948P\10000948vols_data.csv,1
6157,20170823,20170728,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170728\2750\10000956P\10000956vols_data.csv,0
6158,20170927,20170728,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170728\2600\10000921C\10000921vols_data.csv,0
6159,20170927,20170728,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170728\2650\10000929C\10000929vols_data.csv,0
6160,20170927,20170728,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170728\2700\10000949C\10000949vols_data.csv,1
6161,20170927,20170728,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170728\2750\10000957C\10000957vols_data.csv,0
6162,20170927,20170728,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170728\2800\10000965C\10000965vols_data.csv,0
6163,20170927,20170728,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170728\2450\10000852P\10000852vols_data.csv,0
6164,20170927,20170728,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170728\2500\10000856P\10000856vols_data.csv,0
6165,20170927,20170728,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170728\2550\10000914P\10000914vols_data.csv,0
6166,20170927,20170728,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170728\2600\10000922P\10000922vols_data.csv,0
6167,20170927,20170728,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170728\2650\10000930P\10000930vols_data.csv,0
6168,20170927,20170728,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170728\2700\10000950P\10000950vols_data.csv,1
6169,20170927,20170728,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170728\2750\10000958P\10000958vols_data.csv,0
6170,20171227,20170728,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170728\2600\10000923C\10000923vols_data.csv,0
6171,20171227,20170728,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170728\2650\10000931C\10000931vols_data.csv,0
6172,20171227,20170728,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170728\2700\10000951C\10000951vols_data.csv,1
6173,20171227,20170728,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170728\2750\10000959C\10000959vols_data.csv,0
6174,20171227,20170728,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170728\2800\10000967C\10000967vols_data.csv,0
6175,20171227,20170728,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170728\2450\10000896P\10000896vols_data.csv,0
6176,20171227,20170728,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170728\2500\10000900P\10000900vols_data.csv,0
6177,20171227,20170728,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170728\2550\10000916P\10000916vols_data.csv,0
6178,20171227,20170728,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170728\2600\10000924P\10000924vols_data.csv,0
6179,20171227,20170728,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170728\2650\10000932P\10000932vols_data.csv,0
6180,20171227,20170728,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170728\2700\10000952P\10000952vols_data.csv,1
6181,20171227,20170728,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170728\2750\10000960P\10000960vols_data.csv,0
6182,20180328,20170728,2600,10000969,C,E:/Pycharm/data/option_data\20180328\20170728\2600\10000969C\10000969vols_data.csv,0
6183,20180328,20170728,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170728\2650\10000970C\10000970vols_data.csv,0
6184,20180328,20170728,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170728\2700\10000971C\10000971vols_data.csv,1
6185,20180328,20170728,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170728\2750\10000972C\10000972vols_data.csv,0
6186,20180328,20170728,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170728\2800\10000973C\10000973vols_data.csv,0
6187,20180328,20170728,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170728\2600\10000974P\10000974vols_data.csv,0
6188,20180328,20170728,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170728\2650\10000975P\10000975vols_data.csv,0
6189,20180328,20170728,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170728\2700\10000976P\10000976vols_data.csv,1
6190,20180328,20170728,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170728\2750\10000977P\10000977vols_data.csv,0
6191,20170823,20170731,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170731\2600\10000936C\10000936vols_data.csv,0
6192,20170823,20170731,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170731\2650\10000937C\10000937vols_data.csv,0
6193,20170823,20170731,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170731\2700\10000947C\10000947vols_data.csv,1
6194,20170823,20170731,2750,10000955,C,E:/Pycharm/data/option_data\20170823\20170731\2750\10000955C\10000955vols_data.csv,0
6195,20170823,20170731,2800,10000963,C,E:/Pycharm/data/option_data\20170823\20170731\2800\10000963C\10000963vols_data.csv,0
6196,20170823,20170731,2450,10000938,P,E:/Pycharm/data/option_data\20170823\20170731\2450\10000938P\10000938vols_data.csv,0
6197,20170823,20170731,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170731\2500\10000939P\10000939vols_data.csv,0
6198,20170823,20170731,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170731\2550\10000940P\10000940vols_data.csv,0
6199,20170823,20170731,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170731\2600\10000941P\10000941vols_data.csv,0
6200,20170823,20170731,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170731\2650\10000942P\10000942vols_data.csv,0
6201,20170823,20170731,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170731\2700\10000948P\10000948vols_data.csv,1
6202,20170823,20170731,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170731\2750\10000956P\10000956vols_data.csv,0
6203,20170927,20170731,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170731\2600\10000921C\10000921vols_data.csv,0
6204,20170927,20170731,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170731\2650\10000929C\10000929vols_data.csv,0
6205,20170927,20170731,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170731\2700\10000949C\10000949vols_data.csv,1
6206,20170927,20170731,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170731\2750\10000957C\10000957vols_data.csv,0
6207,20170927,20170731,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170731\2800\10000965C\10000965vols_data.csv,0
6208,20170927,20170731,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170731\2450\10000852P\10000852vols_data.csv,0
6209,20170927,20170731,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170731\2500\10000856P\10000856vols_data.csv,0
6210,20170927,20170731,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170731\2550\10000914P\10000914vols_data.csv,0
6211,20170927,20170731,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170731\2600\10000922P\10000922vols_data.csv,0
6212,20170927,20170731,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170731\2650\10000930P\10000930vols_data.csv,0
6213,20170927,20170731,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170731\2700\10000950P\10000950vols_data.csv,1
6214,20170927,20170731,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170731\2750\10000958P\10000958vols_data.csv,0
6215,20171227,20170731,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170731\2600\10000923C\10000923vols_data.csv,0
6216,20171227,20170731,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170731\2650\10000931C\10000931vols_data.csv,0
6217,20171227,20170731,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170731\2700\10000951C\10000951vols_data.csv,1
6218,20171227,20170731,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170731\2750\10000959C\10000959vols_data.csv,0
6219,20171227,20170731,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170731\2800\10000967C\10000967vols_data.csv,0
6220,20171227,20170731,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170731\2450\10000896P\10000896vols_data.csv,0
6221,20171227,20170731,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170731\2500\10000900P\10000900vols_data.csv,0
6222,20171227,20170731,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170731\2550\10000916P\10000916vols_data.csv,0
6223,20171227,20170731,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170731\2600\10000924P\10000924vols_data.csv,0
6224,20171227,20170731,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170731\2650\10000932P\10000932vols_data.csv,0
6225,20171227,20170731,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170731\2700\10000952P\10000952vols_data.csv,1
6226,20171227,20170731,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170731\2750\10000960P\10000960vols_data.csv,0
6227,20180328,20170731,2600,10000969,C,E:/Pycharm/data/option_data\20180328\20170731\2600\10000969C\10000969vols_data.csv,0
6228,20180328,20170731,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170731\2650\10000970C\10000970vols_data.csv,0
6229,20180328,20170731,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170731\2700\10000971C\10000971vols_data.csv,1
6230,20180328,20170731,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170731\2750\10000972C\10000972vols_data.csv,0
6231,20180328,20170731,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170731\2800\10000973C\10000973vols_data.csv,0
6232,20180328,20170731,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170731\2600\10000974P\10000974vols_data.csv,0
6233,20180328,20170731,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170731\2650\10000975P\10000975vols_data.csv,0
6234,20180328,20170731,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170731\2700\10000976P\10000976vols_data.csv,1
6235,20180328,20170731,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170731\2750\10000977P\10000977vols_data.csv,0
6236,20170823,20170801,2600,10000936,C,E:/Pycharm/data/option_data\20170823\20170801\2600\10000936C\10000936vols_data.csv,0
6237,20170823,20170801,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170801\2650\10000937C\10000937vols_data.csv,0
6238,20170823,20170801,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170801\2700\10000947C\10000947vols_data.csv,1
6239,20170823,20170801,2750,10000955,C,E:/Pycharm/data/option_data\20170823\20170801\2750\10000955C\10000955vols_data.csv,0
6240,20170823,20170801,2800,10000963,C,E:/Pycharm/data/option_data\20170823\20170801\2800\10000963C\10000963vols_data.csv,0
6241,20170823,20170801,2450,10000938,P,E:/Pycharm/data/option_data\20170823\20170801\2450\10000938P\10000938vols_data.csv,0
6242,20170823,20170801,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170801\2500\10000939P\10000939vols_data.csv,0
6243,20170823,20170801,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170801\2550\10000940P\10000940vols_data.csv,0
6244,20170823,20170801,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170801\2600\10000941P\10000941vols_data.csv,0
6245,20170823,20170801,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170801\2650\10000942P\10000942vols_data.csv,0
6246,20170823,20170801,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170801\2700\10000948P\10000948vols_data.csv,1
6247,20170823,20170801,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170801\2750\10000956P\10000956vols_data.csv,0
6248,20170927,20170801,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170801\2600\10000921C\10000921vols_data.csv,0
6249,20170927,20170801,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170801\2650\10000929C\10000929vols_data.csv,0
6250,20170927,20170801,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170801\2700\10000949C\10000949vols_data.csv,1
6251,20170927,20170801,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170801\2750\10000957C\10000957vols_data.csv,0
6252,20170927,20170801,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170801\2800\10000965C\10000965vols_data.csv,0
6253,20170927,20170801,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170801\2450\10000852P\10000852vols_data.csv,0
6254,20170927,20170801,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170801\2500\10000856P\10000856vols_data.csv,0
6255,20170927,20170801,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170801\2550\10000914P\10000914vols_data.csv,0
6256,20170927,20170801,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170801\2600\10000922P\10000922vols_data.csv,0
6257,20170927,20170801,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170801\2650\10000930P\10000930vols_data.csv,0
6258,20170927,20170801,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170801\2700\10000950P\10000950vols_data.csv,1
6259,20170927,20170801,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170801\2750\10000958P\10000958vols_data.csv,0
6260,20171227,20170801,2600,10000923,C,E:/Pycharm/data/option_data\20171227\20170801\2600\10000923C\10000923vols_data.csv,0
6261,20171227,20170801,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170801\2650\10000931C\10000931vols_data.csv,0
6262,20171227,20170801,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170801\2700\10000951C\10000951vols_data.csv,1
6263,20171227,20170801,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170801\2750\10000959C\10000959vols_data.csv,0
6264,20171227,20170801,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170801\2800\10000967C\10000967vols_data.csv,0
6265,20171227,20170801,2450,10000896,P,E:/Pycharm/data/option_data\20171227\20170801\2450\10000896P\10000896vols_data.csv,0
6266,20171227,20170801,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170801\2500\10000900P\10000900vols_data.csv,0
6267,20171227,20170801,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170801\2550\10000916P\10000916vols_data.csv,0
6268,20171227,20170801,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170801\2600\10000924P\10000924vols_data.csv,0
6269,20171227,20170801,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170801\2650\10000932P\10000932vols_data.csv,0
6270,20171227,20170801,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170801\2700\10000952P\10000952vols_data.csv,1
6271,20171227,20170801,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170801\2750\10000960P\10000960vols_data.csv,0
6272,20180328,20170801,2600,10000969,C,E:/Pycharm/data/option_data\20180328\20170801\2600\10000969C\10000969vols_data.csv,0
6273,20180328,20170801,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170801\2650\10000970C\10000970vols_data.csv,0
6274,20180328,20170801,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170801\2700\10000971C\10000971vols_data.csv,1
6275,20180328,20170801,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170801\2750\10000972C\10000972vols_data.csv,0
6276,20180328,20170801,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170801\2800\10000973C\10000973vols_data.csv,0
6277,20180328,20170801,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170801\2600\10000974P\10000974vols_data.csv,0
6278,20180328,20170801,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170801\2650\10000975P\10000975vols_data.csv,0
6279,20180328,20170801,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170801\2700\10000976P\10000976vols_data.csv,1
6280,20180328,20170801,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170801\2750\10000977P\10000977vols_data.csv,0
6281,20170823,20170802,2650,10000937,C,E:/Pycharm/data/option_data\20170823\20170802\2650\10000937C\10000937vols_data.csv,0
6282,20170823,20170802,2700,10000947,C,E:/Pycharm/data/option_data\20170823\20170802\2700\10000947C\10000947vols_data.csv,0
6283,20170823,20170802,2750,10000955,C,E:/Pycharm/data/option_data\20170823\20170802\2750\10000955C\10000955vols_data.csv,1
6284,20170823,20170802,2800,10000963,C,E:/Pycharm/data/option_data\20170823\20170802\2800\10000963C\10000963vols_data.csv,0
6285,20170823,20170802,2500,10000939,P,E:/Pycharm/data/option_data\20170823\20170802\2500\10000939P\10000939vols_data.csv,0
6286,20170823,20170802,2550,10000940,P,E:/Pycharm/data/option_data\20170823\20170802\2550\10000940P\10000940vols_data.csv,0
6287,20170823,20170802,2600,10000941,P,E:/Pycharm/data/option_data\20170823\20170802\2600\10000941P\10000941vols_data.csv,0
6288,20170823,20170802,2650,10000942,P,E:/Pycharm/data/option_data\20170823\20170802\2650\10000942P\10000942vols_data.csv,0
6289,20170823,20170802,2700,10000948,P,E:/Pycharm/data/option_data\20170823\20170802\2700\10000948P\10000948vols_data.csv,0
6290,20170823,20170802,2750,10000956,P,E:/Pycharm/data/option_data\20170823\20170802\2750\10000956P\10000956vols_data.csv,1
6291,20170823,20170802,2800,10000964,P,E:/Pycharm/data/option_data\20170823\20170802\2800\10000964P\10000964vols_data.csv,0
