,expiry,date,strike,id,type,path,is_atm,sigma,delta
2402,20170927,20170327,2300,10000844,C,E:/Pycharm/data/option_data\20170927\20170327\2300\10000844C\10000844vols_data.csv,0,0.11737999999999998,0.630912
2403,20170927,20170327,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170327\2350\10000845C\10000845vols_data.csv,1,0.1217725,0.532216
2404,20170927,20170327,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170327\2400\10000846C\10000846vols_data.csv,0,0.12676550000000003,0.438514
2405,20170927,20170327,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170327\2450\10000847C\10000847vols_data.csv,0,0.12645,0.351952
2406,20170927,20170327,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170327\2500\10000855C\10000855vols_data.csv,0,0.1266175,0.27416799999999997
2407,20170927,20170327,2250,10000848,P,E:/Pycharm/data/option_data\20170927\20170327\2250\10000848P\10000848vols_data.csv,0,0.11289450000000001,-0.25659299999999996
2408,20170927,20170327,2300,10000849,P,E:/Pycharm/data/option_data\20170927\20170327\2300\10000849P\10000849vols_data.csv,0,0.1179,-0.357263
2409,20170927,20170327,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170327\2350\10000850P\10000850vols_data.csv,1,0.12202650000000001,-0.455959
2410,20170927,20170327,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170327\2400\10000851P\10000851vols_data.csv,0,0.1260165,-0.549661
2411,20170426,20170328,2300,10000857,C,E:/Pycharm/data/option_data\20170426\20170328\2300\10000857C\10000857vols_data.csv,0,0.09515795,0.8199049999999999
2412,20170426,20170328,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170328\2350\10000858C\10000858vols_data.csv,1,0.09529305,0.549809
2413,20170426,20170328,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170328\2400\10000859C\10000859vols_data.csv,0,0.0998513,0.260819
2414,20170426,20170328,2450,10000860,C,E:/Pycharm/data/option_data\20170426\20170328\2450\10000860C\10000860vols_data.csv,0,0.107837,0.10458900000000002
2415,20170426,20170328,2500,10000861,C,E:/Pycharm/data/option_data\20170426\20170328\2500\10000861C\10000861vols_data.csv,0,0.11977750000000001,0.0428227
2416,20170426,20170328,2250,10000867,C,E:/Pycharm/data/option_data\20170426\20170328\2250\10000867C\10000867vols_data.csv,0,0.109929,0.9368569999999999
2417,20170426,20170328,2300,10000862,P,E:/Pycharm/data/option_data\20170426\20170328\2300\10000862P\10000862vols_data.csv,0,0.09744515000000001,-0.177339
2418,20170426,20170328,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170328\2350\10000863P\10000863vols_data.csv,1,0.09484205000000001,-0.44743599999999994
2419,20170426,20170328,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170328\2400\10000864P\10000864vols_data.csv,0,0.09858030000000001,-0.736425
2420,20170426,20170328,2250,10000868,P,E:/Pycharm/data/option_data\20170426\20170328\2250\10000868P\10000868vols_data.csv,0,0.1086005,-0.060387
2421,20170524,20170328,2250,10000869,C,E:/Pycharm/data/option_data\20170524\20170328\2250\10000869C\10000869vols_data.csv,0,0.0988771,0.8881819999999999
2422,20170524,20170328,2300,10000870,C,E:/Pycharm/data/option_data\20170524\20170328\2300\10000870C\10000870vols_data.csv,0,0.0969875,0.739961
2423,20170524,20170328,2350,10000871,C,E:/Pycharm/data/option_data\20170524\20170328\2350\10000871C\10000871vols_data.csv,1,0.0984449,0.532396
2424,20170524,20170328,2400,10000872,C,E:/Pycharm/data/option_data\20170524\20170328\2400\10000872C\10000872vols_data.csv,0,0.099878,0.323866
2425,20170524,20170328,2450,10000873,C,E:/Pycharm/data/option_data\20170524\20170328\2450\10000873C\10000873vols_data.csv,0,0.1015125,0.16710999999999998
2426,20170524,20170328,2250,10000874,P,E:/Pycharm/data/option_data\20170524\20170328\2250\10000874P\10000874vols_data.csv,0,0.09607969999999999,-0.106795
2427,20170524,20170328,2300,10000875,P,E:/Pycharm/data/option_data\20170524\20170328\2300\10000875P\10000875vols_data.csv,0,0.09566295,-0.25501599999999996
2428,20170524,20170328,2350,10000876,P,E:/Pycharm/data/option_data\20170524\20170328\2350\10000876P\10000876vols_data.csv,1,0.099268,-0.462581
2429,20170524,20170328,2400,10000877,P,E:/Pycharm/data/option_data\20170524\20170328\2400\10000877P\10000877vols_data.csv,0,0.1001514,-0.671111
2430,20170628,20170328,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170328\2250\10000729C\10000729vols_data.csv,0,0.103305,0.823599
2431,20170628,20170328,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170328\2300\10000797C\10000797vols_data.csv,0,0.106219,0.690527
2432,20170628,20170328,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170328\2350\10000798C\10000798vols_data.csv,1,0.1076525,0.534571
2433,20170628,20170328,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170328\2400\10000799C\10000799vols_data.csv,0,0.11200500000000001,0.38403899999999996
2434,20170628,20170328,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170328\2450\10000800C\10000800vols_data.csv,0,0.1136245,0.258445
2435,20170628,20170328,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170328\2500\10000801C\10000801vols_data.csv,0,0.11499,0.16406099999999998
2436,20170628,20170328,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170328\2550\10000813C\10000813vols_data.csv,0,0.12029799999999999,0.0983331
2437,20170628,20170328,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170328\2250\10000734P\10000734vols_data.csv,0,0.1013025,-0.171217
2438,20170628,20170328,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170328\2300\10000802P\10000802vols_data.csv,0,0.1052525,-0.304289
2439,20170628,20170328,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170328\2350\10000803P\10000803vols_data.csv,1,0.108734,-0.46024499999999996
2440,20170628,20170328,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170328\2400\10000804P\10000804vols_data.csv,0,0.11177000000000001,-0.610776
2441,20170628,20170328,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170328\2200\10000830P\10000830vols_data.csv,0,0.10401850000000001,-0.0814961
2442,20170927,20170328,2250,10000843,C,E:/Pycharm/data/option_data\20170927\20170328\2250\10000843C\10000843vols_data.csv,0,0.11587549999999999,0.721133
2443,20170927,20170328,2300,10000844,C,E:/Pycharm/data/option_data\20170927\20170328\2300\10000844C\10000844vols_data.csv,0,0.11973850000000001,0.621008
2444,20170927,20170328,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170328\2350\10000845C\10000845vols_data.csv,1,0.12432499999999999,0.523708
2445,20170927,20170328,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170328\2400\10000846C\10000846vols_data.csv,0,0.1293825,0.431752
2446,20170927,20170328,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170328\2450\10000847C\10000847vols_data.csv,0,0.129438,0.34691900000000003
2447,20170927,20170328,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170328\2500\10000855C\10000855vols_data.csv,0,0.12886950000000003,0.270598
2448,20170927,20170328,2250,10000848,P,E:/Pycharm/data/option_data\20170927\20170328\2250\10000848P\10000848vols_data.csv,0,0.115689,-0.26782
2449,20170927,20170328,2300,10000849,P,E:/Pycharm/data/option_data\20170927\20170328\2300\10000849P\10000849vols_data.csv,0,0.1203685,-0.36794499999999997
2450,20170927,20170328,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170328\2350\10000850P\10000850vols_data.csv,1,0.124606,-0.46524499999999996
2451,20170927,20170328,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170328\2400\10000851P\10000851vols_data.csv,0,0.128494,-0.5572
2452,20170426,20170329,2300,10000857,C,E:/Pycharm/data/option_data\20170426\20170329\2300\10000857C\10000857vols_data.csv,0,0.09425775,0.81609
2453,20170426,20170329,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170329\2350\10000858C\10000858vols_data.csv,1,0.09213840000000001,0.532879
2454,20170426,20170329,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170329\2400\10000859C\10000859vols_data.csv,0,0.0969545,0.234515
2455,20170426,20170329,2450,10000860,C,E:/Pycharm/data/option_data\20170426\20170329\2450\10000860C\10000860vols_data.csv,0,0.10593749999999999,0.0891548
2456,20170426,20170329,2500,10000861,C,E:/Pycharm/data/option_data\20170426\20170329\2500\10000861C\10000861vols_data.csv,0,0.124248,0.0386168
2457,20170426,20170329,2250,10000867,C,E:/Pycharm/data/option_data\20170426\20170329\2250\10000867C\10000867vols_data.csv,0,0.11078299999999999,0.9362540000000001
2458,20170426,20170329,2300,10000862,P,E:/Pycharm/data/option_data\20170426\20170329\2300\10000862P\10000862vols_data.csv,0,0.0941019,-0.180397
2459,20170426,20170329,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170329\2350\10000863P\10000863vols_data.csv,1,0.09122105,-0.463607
2460,20170426,20170329,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170329\2400\10000864P\10000864vols_data.csv,0,0.09826135,-0.761971
2461,20170426,20170329,2250,10000868,P,E:/Pycharm/data/option_data\20170426\20170329\2250\10000868P\10000868vols_data.csv,0,0.1079905,-0.0602319
2462,20170524,20170329,2250,10000869,C,E:/Pycharm/data/option_data\20170524\20170329\2250\10000869C\10000869vols_data.csv,0,0.09390625,0.891705
2463,20170524,20170329,2300,10000870,C,E:/Pycharm/data/option_data\20170524\20170329\2300\10000870C\10000870vols_data.csv,0,0.0943284,0.739384
2464,20170524,20170329,2350,10000871,C,E:/Pycharm/data/option_data\20170524\20170329\2350\10000871C\10000871vols_data.csv,1,0.09704294999999999,0.523148
2465,20170524,20170329,2400,10000872,C,E:/Pycharm/data/option_data\20170524\20170329\2400\10000872C\10000872vols_data.csv,0,0.09821585000000001,0.310095
2466,20170524,20170329,2450,10000873,C,E:/Pycharm/data/option_data\20170524\20170329\2450\10000873C\10000873vols_data.csv,0,0.0995892,0.15651099999999998
2467,20170524,20170329,2250,10000874,P,E:/Pycharm/data/option_data\20170524\20170329\2250\10000874P\10000874vols_data.csv,0,0.09295415,-0.102782
2468,20170524,20170329,2300,10000875,P,E:/Pycharm/data/option_data\20170524\20170329\2300\10000875P\10000875vols_data.csv,0,0.09374655,-0.255102
2469,20170524,20170329,2350,10000876,P,E:/Pycharm/data/option_data\20170524\20170329\2350\10000876P\10000876vols_data.csv,1,0.09736605000000001,-0.471339
2470,20170524,20170329,2400,10000877,P,E:/Pycharm/data/option_data\20170524\20170329\2400\10000877P\10000877vols_data.csv,0,0.0983802,-0.684391
2471,20170628,20170329,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170329\2250\10000729C\10000729vols_data.csv,0,0.1039905,0.818191
2472,20170628,20170329,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170329\2300\10000797C\10000797vols_data.csv,0,0.10418849999999999,0.681844
2473,20170628,20170329,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170329\2350\10000798C\10000798vols_data.csv,1,0.1070285,0.523092
2474,20170628,20170329,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170329\2400\10000799C\10000799vols_data.csv,0,0.1114125,0.371314
2475,20170628,20170329,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170329\2450\10000800C\10000800vols_data.csv,0,0.113621,0.246392
2476,20170628,20170329,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170329\2500\10000801C\10000801vols_data.csv,0,0.115341,0.15417
2477,20170628,20170329,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170329\2550\10000813C\10000813vols_data.csv,0,0.1205105,0.0912808
2478,20170628,20170329,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170329\2250\10000734P\10000734vols_data.csv,0,0.1004305,-0.175547
2479,20170628,20170329,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170329\2300\10000802P\10000802vols_data.csv,0,0.104493,-0.311894
2480,20170628,20170329,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170329\2350\10000803P\10000803vols_data.csv,1,0.10750000000000001,-0.470646
2481,20170628,20170329,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170329\2400\10000804P\10000804vols_data.csv,0,0.110633,-0.622424
2482,20170628,20170329,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170329\2200\10000830P\10000830vols_data.csv,0,0.102196,-0.0831739
2483,20170927,20170329,2250,10000843,C,E:/Pycharm/data/option_data\20170927\20170329\2250\10000843C\10000843vols_data.csv,0,0.1159,0.72191
2484,20170927,20170329,2300,10000844,C,E:/Pycharm/data/option_data\20170927\20170329\2300\10000844C\10000844vols_data.csv,0,0.11980700000000001,0.620383
2485,20170927,20170329,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170329\2350\10000845C\10000845vols_data.csv,1,0.1234915,0.52265
2486,20170927,20170329,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170329\2400\10000846C\10000846vols_data.csv,0,0.129945,0.43037299999999995
2487,20170927,20170329,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170329\2450\10000847C\10000847vols_data.csv,0,0.1295985,0.344851
2488,20170927,20170329,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170329\2500\10000855C\10000855vols_data.csv,0,0.12817499999999998,0.267347
2489,20170927,20170329,2250,10000848,P,E:/Pycharm/data/option_data\20170927\20170329\2250\10000848P\10000848vols_data.csv,0,0.1144645,-0.267192
2490,20170927,20170329,2300,10000849,P,E:/Pycharm/data/option_data\20170927\20170329\2300\10000849P\10000849vols_data.csv,0,0.1199855,-0.368719
2491,20170927,20170329,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170329\2350\10000850P\10000850vols_data.csv,1,0.12525750000000002,-0.46645200000000003
2492,20170927,20170329,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170329\2400\10000851P\10000851vols_data.csv,0,0.127988,-0.558728
2493,20170426,20170330,2300,10000857,C,E:/Pycharm/data/option_data\20170426\20170330\2300\10000857C\10000857vols_data.csv,0,0.0911055,0.801844
2494,20170426,20170330,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170330\2350\10000858C\10000858vols_data.csv,1,0.09299155,0.495087
2495,20170426,20170330,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170330\2400\10000859C\10000859vols_data.csv,0,0.1004015,0.211261
2496,20170426,20170330,2450,10000860,C,E:/Pycharm/data/option_data\20170426\20170330\2450\10000860C\10000860vols_data.csv,0,0.1120095,0.0856222
2497,20170426,20170330,2500,10000861,C,E:/Pycharm/data/option_data\20170426\20170330\2500\10000861C\10000861vols_data.csv,0,0.1346945,0.0422978
2498,20170426,20170330,2250,10000867,C,E:/Pycharm/data/option_data\20170426\20170330\2250\10000867C\10000867vols_data.csv,0,0.0983562,0.939067
2499,20170426,20170330,2300,10000862,P,E:/Pycharm/data/option_data\20170426\20170330\2300\10000862P\10000862vols_data.csv,0,0.0926331,-0.195234
2500,20170426,20170330,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170330\2350\10000863P\10000863vols_data.csv,1,0.09118689999999999,-0.501991
2501,20170426,20170330,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170330\2400\10000864P\10000864vols_data.csv,0,0.101432,-0.785817
2502,20170426,20170330,2250,10000868,P,E:/Pycharm/data/option_data\20170426\20170330\2250\10000868P\10000868vols_data.csv,0,0.1064775,-0.05801080000000001
2503,20170524,20170330,2250,10000869,C,E:/Pycharm/data/option_data\20170524\20170330\2250\10000869C\10000869vols_data.csv,0,0.0969267,0.883191
2504,20170524,20170330,2300,10000870,C,E:/Pycharm/data/option_data\20170524\20170330\2300\10000870C\10000870vols_data.csv,0,0.0969694,0.723801
2505,20170524,20170330,2350,10000871,C,E:/Pycharm/data/option_data\20170524\20170330\2350\10000871C\10000871vols_data.csv,1,0.0977272,0.505919
2506,20170524,20170330,2400,10000872,C,E:/Pycharm/data/option_data\20170524\20170330\2400\10000872C\10000872vols_data.csv,0,0.09955605000000001,0.296259
2507,20170524,20170330,2450,10000873,C,E:/Pycharm/data/option_data\20170524\20170330\2450\10000873C\10000873vols_data.csv,0,0.1010585,0.14662
2508,20170524,20170330,2250,10000874,P,E:/Pycharm/data/option_data\20170524\20170330\2250\10000874P\10000874vols_data.csv,0,0.0947359,-0.112576
2509,20170524,20170330,2300,10000875,P,E:/Pycharm/data/option_data\20170524\20170330\2300\10000875P\10000875vols_data.csv,0,0.09512375,-0.271965
2510,20170524,20170330,2350,10000876,P,E:/Pycharm/data/option_data\20170524\20170330\2350\10000876P\10000876vols_data.csv,1,0.0985198,-0.48984799999999995
2511,20170524,20170330,2400,10000877,P,E:/Pycharm/data/option_data\20170524\20170330\2400\10000877P\10000877vols_data.csv,0,0.1004108,-0.699507
2512,20170628,20170330,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170330\2250\10000729C\10000729vols_data.csv,0,0.1038235,0.8147399999999999
2513,20170628,20170330,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170330\2300\10000797C\10000797vols_data.csv,0,0.10544700000000001,0.674936
2514,20170628,20170330,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170330\2350\10000798C\10000798vols_data.csv,1,0.10918649999999999,0.5156069999999999
2515,20170628,20170330,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170330\2400\10000799C\10000799vols_data.csv,0,0.112304,0.365017
2516,20170628,20170330,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170330\2450\10000800C\10000800vols_data.csv,0,0.11363799999999999,0.24209
2517,20170628,20170330,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170330\2500\10000801C\10000801vols_data.csv,0,0.116068,0.152292
2518,20170628,20170330,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170330\2550\10000813C\10000813vols_data.csv,0,0.12231,0.0918812
2519,20170628,20170330,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170330\2250\10000734P\10000734vols_data.csv,0,0.1012035,-0.180813
2520,20170628,20170330,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170330\2300\10000802P\10000802vols_data.csv,0,0.10519,-0.320617
2521,20170628,20170330,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170330\2350\10000803P\10000803vols_data.csv,1,0.1092595,-0.479946
2522,20170628,20170330,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170330\2400\10000804P\10000804vols_data.csv,0,0.1124715,-0.630536
2523,20170628,20170330,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170330\2200\10000830P\10000830vols_data.csv,0,0.10159699999999999,-0.08316389999999999
2524,20170927,20170330,2250,10000843,C,E:/Pycharm/data/option_data\20170927\20170330\2250\10000843C\10000843vols_data.csv,0,0.11534049999999998,0.7188329999999999
2525,20170927,20170330,2300,10000844,C,E:/Pycharm/data/option_data\20170927\20170330\2300\10000844C\10000844vols_data.csv,0,0.1202905,0.616179
2526,20170927,20170330,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170330\2350\10000845C\10000845vols_data.csv,1,0.1244725,0.518093
2527,20170927,20170330,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170330\2400\10000846C\10000846vols_data.csv,0,0.1300055,0.425853
2528,20170927,20170330,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170330\2450\10000847C\10000847vols_data.csv,0,0.12889,0.340507
2529,20170927,20170330,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170330\2500\10000855C\10000855vols_data.csv,0,0.12821,0.263194
2530,20170927,20170330,2250,10000848,P,E:/Pycharm/data/option_data\20170927\20170330\2250\10000848P\10000848vols_data.csv,0,0.114503,-0.271985
2531,20170927,20170330,2300,10000849,P,E:/Pycharm/data/option_data\20170927\20170330\2300\10000849P\10000849vols_data.csv,0,0.12058150000000001,-0.374639
2532,20170927,20170330,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170330\2350\10000850P\10000850vols_data.csv,1,0.125346,-0.472725
2533,20170927,20170330,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170330\2400\10000851P\10000851vols_data.csv,0,0.128838,-0.5649649999999999
2534,20170426,20170331,2300,10000857,C,E:/Pycharm/data/option_data\20170426\20170331\2300\10000857C\10000857vols_data.csv,0,0.08557545,0.8556440000000001
2535,20170426,20170331,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170331\2350\10000858C\10000858vols_data.csv,1,0.08679785000000001,0.562264
2536,20170426,20170331,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170331\2400\10000859C\10000859vols_data.csv,0,0.0946061,0.23611500000000002
2537,20170426,20170331,2450,10000860,C,E:/Pycharm/data/option_data\20170426\20170331\2450\10000860C\10000860vols_data.csv,0,0.104252,0.0879085
2538,20170426,20170331,2500,10000861,C,E:/Pycharm/data/option_data\20170426\20170331\2500\10000861C\10000861vols_data.csv,0,0.125098,0.0399707
2539,20170426,20170331,2250,10000867,C,E:/Pycharm/data/option_data\20170426\20170331\2250\10000867C\10000867vols_data.csv,0,0.0494663,0.957908
2540,20170426,20170331,2300,10000862,P,E:/Pycharm/data/option_data\20170426\20170331\2300\10000862P\10000862vols_data.csv,0,0.0908003,-0.14058800000000002
2541,20170426,20170331,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170331\2350\10000863P\10000863vols_data.csv,1,0.0859184,-0.433968
2542,20170426,20170331,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170331\2400\10000864P\10000864vols_data.csv,0,0.0931478,-0.760117
2543,20170426,20170331,2250,10000868,P,E:/Pycharm/data/option_data\20170426\20170331\2250\10000868P\10000868vols_data.csv,0,0.1027625,-0.038324000000000004
2544,20170524,20170331,2250,10000869,C,E:/Pycharm/data/option_data\20170524\20170331\2250\10000869C\10000869vols_data.csv,0,0.09495810000000002,0.903286
2545,20170524,20170331,2300,10000870,C,E:/Pycharm/data/option_data\20170524\20170331\2300\10000870C\10000870vols_data.csv,0,0.09495535,0.759392
2546,20170524,20170331,2350,10000871,C,E:/Pycharm/data/option_data\20170524\20170331\2350\10000871C\10000871vols_data.csv,1,0.09546535,0.543678
2547,20170524,20170331,2400,10000872,C,E:/Pycharm/data/option_data\20170524\20170331\2400\10000872C\10000872vols_data.csv,0,0.09766805,0.322583
2548,20170524,20170331,2450,10000873,C,E:/Pycharm/data/option_data\20170524\20170331\2450\10000873C\10000873vols_data.csv,0,0.09898055,0.160331
2549,20170524,20170331,2250,10000874,P,E:/Pycharm/data/option_data\20170524\20170331\2250\10000874P\10000874vols_data.csv,0,0.09472835000000002,-0.09125810000000001
2550,20170524,20170331,2300,10000875,P,E:/Pycharm/data/option_data\20170524\20170331\2300\10000875P\10000875vols_data.csv,0,0.09454875,-0.23515300000000003
2551,20170524,20170331,2350,10000876,P,E:/Pycharm/data/option_data\20170524\20170331\2350\10000876P\10000876vols_data.csv,1,0.0956544,-0.450867
2552,20170524,20170331,2400,10000877,P,E:/Pycharm/data/option_data\20170524\20170331\2400\10000877P\10000877vols_data.csv,0,0.0978097,-0.671962
2553,20170628,20170331,2250,10000729,C,E:/Pycharm/data/option_data\20170628\20170331\2250\10000729C\10000729vols_data.csv,0,0.1043945,0.830117
2554,20170628,20170331,2300,10000797,C,E:/Pycharm/data/option_data\20170628\20170331\2300\10000797C\10000797vols_data.csv,0,0.105915,0.699468
2555,20170628,20170331,2350,10000798,C,E:/Pycharm/data/option_data\20170628\20170331\2350\10000798C\10000798vols_data.csv,1,0.10792650000000001,0.54219
2556,20170628,20170331,2400,10000799,C,E:/Pycharm/data/option_data\20170628\20170331\2400\10000799C\10000799vols_data.csv,0,0.1117485,0.387455
2557,20170628,20170331,2450,10000800,C,E:/Pycharm/data/option_data\20170628\20170331\2450\10000800C\10000800vols_data.csv,0,0.1126975,0.25801599999999997
2558,20170628,20170331,2500,10000801,C,E:/Pycharm/data/option_data\20170628\20170331\2500\10000801C\10000801vols_data.csv,0,0.1142485,0.162206
2559,20170628,20170331,2550,10000813,C,E:/Pycharm/data/option_data\20170628\20170331\2550\10000813C\10000813vols_data.csv,0,0.1217075,0.0973207
2560,20170628,20170331,2250,10000734,P,E:/Pycharm/data/option_data\20170628\20170331\2250\10000734P\10000734vols_data.csv,0,0.10159950000000001,-0.16427
2561,20170628,20170331,2300,10000802,P,E:/Pycharm/data/option_data\20170628\20170331\2300\10000802P\10000802vols_data.csv,0,0.105657,-0.294919
2562,20170628,20170331,2350,10000803,P,E:/Pycharm/data/option_data\20170628\20170331\2350\10000803P\10000803vols_data.csv,1,0.1081105,-0.452196
2563,20170628,20170331,2400,10000804,P,E:/Pycharm/data/option_data\20170628\20170331\2400\10000804P\10000804vols_data.csv,0,0.11179249999999999,-0.606931
2564,20170628,20170331,2200,10000830,P,E:/Pycharm/data/option_data\20170628\20170331\2200\10000830P\10000830vols_data.csv,0,0.105122,-0.0779611
2565,20170927,20170331,2250,10000843,C,E:/Pycharm/data/option_data\20170927\20170331\2250\10000843C\10000843vols_data.csv,0,0.114762,0.731118
2566,20170927,20170331,2300,10000844,C,E:/Pycharm/data/option_data\20170927\20170331\2300\10000844C\10000844vols_data.csv,0,0.1212935,0.628961
2567,20170927,20170331,2350,10000845,C,E:/Pycharm/data/option_data\20170927\20170331\2350\10000845C\10000845vols_data.csv,1,0.1249505,0.531155
2568,20170927,20170331,2400,10000846,C,E:/Pycharm/data/option_data\20170927\20170331\2400\10000846C\10000846vols_data.csv,0,0.130062,0.43897200000000003
2569,20170927,20170331,2450,10000847,C,E:/Pycharm/data/option_data\20170927\20170331\2450\10000847C\10000847vols_data.csv,0,0.13055850000000002,0.353391
2570,20170927,20170331,2500,10000855,C,E:/Pycharm/data/option_data\20170927\20170331\2500\10000855C\10000855vols_data.csv,0,0.130169,0.27547
2571,20170927,20170331,2250,10000848,P,E:/Pycharm/data/option_data\20170927\20170331\2250\10000848P\10000848vols_data.csv,0,0.1143845,-0.258049
2572,20170927,20170331,2300,10000849,P,E:/Pycharm/data/option_data\20170927\20170331\2300\10000849P\10000849vols_data.csv,0,0.1210215,-0.36020599999999997
2573,20170927,20170331,2350,10000850,P,E:/Pycharm/data/option_data\20170927\20170331\2350\10000850P\10000850vols_data.csv,1,0.1259035,-0.45801099999999995
2574,20170927,20170331,2400,10000851,P,E:/Pycharm/data/option_data\20170927\20170331\2400\10000851P\10000851vols_data.csv,0,0.1293625,-0.550195
2575,20170426,20170405,2300,10000857,C,E:/Pycharm/data/option_data\20170426\20170405\2300\10000857C\10000857vols_data.csv,0,0.09214645,0.913058
2576,20170426,20170405,2350,10000858,C,E:/Pycharm/data/option_data\20170426\20170405\2350\10000858C\10000858vols_data.csv,0,0.08789495,0.735464
2577,20170426,20170405,2400,10000859,C,E:/Pycharm/data/option_data\20170426\20170405\2400\10000859C\10000859vols_data.csv,1,0.0928565,0.373646
2578,20170426,20170405,2450,10000860,C,E:/Pycharm/data/option_data\20170426\20170405\2450\10000860C\10000860vols_data.csv,0,0.101831,0.133863
2579,20170426,20170405,2500,10000861,C,E:/Pycharm/data/option_data\20170426\20170405\2500\10000861C\10000861vols_data.csv,0,0.12271599999999999,0.057372
2580,20170426,20170405,2300,10000862,P,E:/Pycharm/data/option_data\20170426\20170405\2300\10000862P\10000862vols_data.csv,0,0.11309949999999999,-0.08208539999999999
2581,20170426,20170405,2350,10000863,P,E:/Pycharm/data/option_data\20170426\20170405\2350\10000863P\10000863vols_data.csv,0,0.0929979,-0.259679
2582,20170426,20170405,2400,10000864,P,E:/Pycharm/data/option_data\20170426\20170405\2400\10000864P\10000864vols_data.csv,1,0.08857915,-0.6214970000000001
