,sec,average_profit
9124,9124,34811.09373190248
9125,9125,34811.10868796585
9126,9126,34811.12364402922
9127,9127,34811.13860009257
9128,9128,34811.15355615594
9129,9129,34811.168512219316
9130,9130,34811.183468282674
9131,9131,34811.19842434603
9132,9132,34811.213380409405
9133,9133,34811.22833647277
9134,9134,34811.243292536135
9135,9135,34811.2582485995
9136,9136,34811.27320466286
9137,9137,34811.28816072624
9138,9138,34811.30311678959
9139,9139,34811.31807285296
9140,9140,34811.33302891632
9141,9141,34811.347984979686
9142,9142,34811.36294104306
9143,9143,34811.37789710642
9144,9144,34811.392853169775
9145,9145,34811.40780923314
9146,9146,34811.4227652965
9147,9147,34811.43772135987
9148,9148,34811.45267742324
9149,9149,34811.46763348661
9150,9150,34811.48258954997
9151,9151,34811.49754561333
9152,9152,34811.512501676705
9153,9153,34811.527457740056
9154,9154,34811.54241380343
9155,9155,34811.5573698668
9156,9156,34811.57232593015
9157,9157,34811.58728199351
9158,9158,34811.60223805688
9159,9159,34811.61719412025
9160,9160,34811.63215018362
9161,9161,34811.64710624697
9162,9162,34811.66206231035
9163,9163,34811.67701837372
9164,9164,34811.69197443707
9165,9165,34811.70693050044
9166,9166,34811.721886563806
9167,9167,34811.736842627164
9168,9168,34811.75179869053
9169,9169,34811.766754753895
9170,9170,34811.78171081726
9171,9171,34811.79666688062
9172,9172,34811.81162294399
9173,9173,34811.82657900736
9174,9174,34811.84153507073
9175,9175,34811.856491134095
9176,9176,34811.87144719745
9177,9177,34811.88640326081
9178,9178,34811.90135932418
9179,9179,34811.91631538755
9180,9180,34811.93127145091
9181,9181,34811.94622751427
9182,9182,34811.96118357764
9183,9183,34811.976139641
9184,9184,34811.99109570437
9185,9185,34812.006051767734
9186,9186,34812.02100783109
9187,9187,34812.035963894465
9188,9188,34812.05091995782
9189,9189,34812.06587602119
9190,9190,34812.08083208455
9191,9191,34812.09578814792
9192,9192,34812.11074421128
9193,9193,34812.12570027464
9194,9194,34812.140656338015
9195,9195,34812.15561240139
9196,9196,34812.170568464746
9197,9197,34812.18552452811
9198,9198,34812.200480591484
9199,9199,34812.21543665484
9200,9200,34812.23039271821
9201,9201,34812.245348781566
9202,9202,34812.26030484493
9203,9203,34812.27526090829
9204,9204,34812.29021697166
9205,9205,34812.30517303503
9206,9206,34812.32012909839
9207,9207,34812.33508516174
9208,9208,34812.35004122512
9209,9209,34812.36499728849
9210,9210,34812.37995335184
9211,9211,34812.39490941521
9212,9212,34812.40986547858
9213,9213,34812.424821541936
9214,9214,34812.43977760531
9215,9215,34812.454733668674
9216,9216,34812.46968973205
9217,9217,34812.484645795405
9218,9218,34812.49960185878
9219,9219,34812.514557922135
9220,9220,34812.5295139855
9221,9221,34812.54447004886
9222,9222,34812.55942611222
9223,9223,34812.57438217559
9224,9224,34812.58933823894
9225,9225,34812.60429430233
9226,9226,34812.61925036568
9227,9227,34812.63420642905
9228,9228,34812.649162492424
9229,9229,34812.66411855578
