,sec,per_order_profit
14384,14384,1.629066334012729
14385,14385,1.6290209586113074
14386,14386,1.6290509606924177
14387,14387,1.6290861879686058
14388,14388,1.6291831132440573
14389,14389,1.629262735360996
14390,14390,1.6294052035938356
14391,14391,1.6294393527570141
14392,14392,1.6294207702572214
14393,14393,1.6295196998933097
14394,14394,1.6296996515873616
14395,14395,1.6298555091365525
14396,14396,1.6298757138997682
14397,14397,1.6300330422233884
14398,14398,1.6301990307820426
14399,14399,1.630398893402269
14400,14400,1.630556973939048
14401,14401,1.630628270856974
14402,14402,1.6306859753517966
14403,14403,1.6306941965821744
14404,14404,1.6307622081384943
14405,14405,1.630742970620605
14406,14406,1.6307551896167192
14407,14407,1.6308408521171838
14408,14408,1.6308704140944712
14409,14409,1.6309350319612663
14410,14410,1.6309220632810453
14411,14411,1.6308871913511032
14412,14412,1.6307875610498526
14413,14413,1.6307170683051446
14414,14414,1.6306406235201694
14415,14415,1.6305509734856065
14416,14416,1.6305120313987245
14417,14417,1.630466371308102
14418,14418,1.6304920880090497
14419,14419,1.630417443382738
14420,14420,1.6303482218382495
14421,14421,1.6302505701462642
14422,14422,1.6303187018221743
14423,14423,1.6303778228309147
14424,14424,1.6305197560016478
14425,14425,1.6306674531006162
14426,14426,1.630741673822591
14427,14427,1.6307688452157043
14428,14428,1.6308355459098562
14429,14429,1.6308532870237507
14430,14430,1.6309164224879433
14431,14431,1.630969269337253
14432,14432,1.6310116774935801
14433,14433,1.631082224140274
14434,14434,1.6312130288623594
14435,14435,1.631371499556556
14436,14436,1.631518513050223
14437,14437,1.6314790943694006
14438,14438,1.6315223437180433
14439,14439,1.6315448447121588
14440,14440,1.6315502973196572
14441,14441,1.631601232970013
14442,14442,1.631609738723423
14443,14443,1.631663830968174
14444,14444,1.6317159480174217
14445,14445,1.6317490532563903
14446,14446,1.6317603801861826
14447,14447,1.6318644330730225
14448,14448,1.6319477072331834
14449,14449,1.6320121683816717
14450,14450,1.6321722358841457
14451,14451,1.6321852616090573
14452,14452,1.6321821247285546
14453,14453,1.6321098839050263
14454,14454,1.6320633264945348
14455,14455,1.6319766128826856
14456,14456,1.6318497806585897
14457,14457,1.631710725496019
14458,14458,1.6316702852753278
14459,14459,1.6316116310081779
14460,14460,1.6316440597857882
14461,14461,1.6317169150129087
14462,14462,1.631662140743145
14463,14463,1.6316592874839577
14464,14464,1.631658051082197
14465,14465,1.6317218412535532
14466,14466,1.6317820168059993
14467,14467,1.6318330874539375
14468,14468,1.631864982348196
14469,14469,1.631949752792609
14470,14470,1.6320505440875976
14471,14471,1.6321881322748035
14472,14472,1.6322989145618292
14473,14473,1.6324102454498086
14474,14474,1.6325069653020292
14475,14475,1.6325767530205348
14476,14476,1.6326908995337626
14477,14477,1.6328465532071634
14478,14478,1.6329858614994022
14479,14479,1.633084148633032
14480,14480,1.6331525992643978
14481,14481,1.6332476972342218
14482,14482,1.6332981128047948
14483,14483,1.633405154033121
14484,14484,1.6335474511338517
14485,14485,1.6336086479287752
14486,14486,1.6337003143763276
14487,14487,1.6337566764424065
14488,14488,1.633899729745829
14489,14489,1.6339479113973792
14490,14490,1.6340372420650997
14491,14491,1.6341957855698814
14492,14492,1.6343717018423543
14493,14493,1.6345104867163285
14494,14494,1.6346420231141783
14495,14495,1.6348182105178788
14496,14496,1.6350338852257635
14497,14497,1.6352423412672212
14498,14498,1.6353590518593326
14499,14499,1.6354357558200132
14500,14500,1.6355666757066745
14501,14501,1.6357418064097478
14502,14502,1.6358864460782163
14503,14503,1.635880200086468
14504,14504,1.6357696296390862
14505,14505,1.6357457211879298
14506,14506,1.635746085358971
14507,14507,1.6357310014785396
14508,14508,1.6356476910978306
14509,14509,1.635563374127628
14510,14510,1.6354242499724987
14511,14511,1.635312258183366
14512,14512,1.635082650095011
14513,14513,1.634896644225088
14514,14514,1.6348646880109075
14515,14515,1.6347643624083383
14516,14516,1.6346531310643564
14517,14517,1.634560122337778
14518,14518,1.6344799674085626
14519,14519,1.6344025501396748
14520,14520,1.6342869185108628
14521,14521,1.6339972288688178
14522,14522,1.6338327114769007
14523,14523,1.6339187828458739
14524,14524,1.6339817155144518
14525,14525,1.6340680304413255
14526,14526,1.6341002122627564
14527,14527,1.6341661573590682
14528,14528,1.6342895928055234
14529,14529,1.6343704811265813
14530,14530,1.6345034681670585
14531,14531,1.6345470688449375
14532,14532,1.6345524460168321
14533,14533,1.6346665418290156
14534,14534,1.634776224845958
14535,14535,1.6348167858789826
14536,14536,1.6347176168418176
14537,14537,1.634674873941294
14538,14538,1.6346654778001577
14539,14539,1.6346371264995196
14540,14540,1.6346830946288644
14541,14541,1.634697857575443
14542,14542,1.6348048595369216
14543,14543,1.634890962960613
14544,14544,1.634879202181606
14545,14545,1.6348123107001244
14546,14546,1.6346981298869225
14547,14547,1.6345069070242568
14548,14548,1.6344194849038158
14549,14549,1.6342532016627918
14550,14550,1.6342028032305467
14551,14551,1.6341215544131238
14552,14552,1.6340210313445578
14553,14553,1.6339551743021115
14554,14554,1.6339909237292871
14555,14555,1.6339282866240283
14556,14556,1.6339631901379459
14557,14557,1.6340211130252673
14558,14558,1.634091286376835
14559,14559,1.6341417882631784
14560,14560,1.6342040779229021
14561,14561,1.634248210026153
14562,14562,1.634229249898322
14563,14563,1.6342235139807626
14564,14564,1.6341413291659832
14565,14565,1.6340347628384884
14566,14566,1.6338155389324236
14567,14567,1.6334947817924592
14568,14568,1.6333608307752094
14569,14569,1.6332043405225032
14570,14570,1.6328955234103704
14571,14571,1.6327306493388247
14572,14572,1.6325873874235202
14573,14573,1.6324837873391653
14574,14574,1.6322131353782419
14575,14575,1.6319428918596666
14576,14576,1.631630938466873
14577,14577,1.6312967411424002
14578,14578,1.6310186230131598
14579,14579,1.6307613673878762
14580,14580,1.6305062404477675
14581,14581,1.6302538473498704
14582,14582,1.629856156125872
14583,14583,1.6295084710834191
14584,14584,1.6291926317087828
14585,14585,1.6288693247415886
14586,14586,1.6289730261216455
14587,14587,1.6291512841736857
14588,14588,1.6293244501754278
14589,14589,1.629533874536598
14590,14590,1.6297028118213617
14591,14591,1.6298419465361593
14592,14592,1.6300231038595812
14593,14593,1.6302091843278914
14594,14594,1.6302211282936245
14595,14595,1.630354418011091
14596,14596,1.6305955178028801
14597,14597,1.6308479629459882
14598,14598,1.6310490889931424
14599,14599,1.631252616992594
14600,14600,1.6314519170347586
14601,14601,1.631357489089217
14602,14602,1.6313807699699168
14603,14603,1.6314337605046572
14604,14604,1.6314951890377216
14605,14605,1.6315798700240185
14606,14606,1.63133735284147
14607,14607,1.6311353123186403
14608,14608,1.630964096815459
14609,14609,1.6308843127119295
14610,14610,1.6307994695424737
14611,14611,1.630730511570099
14612,14612,1.6307196149116183
14613,14613,1.6306533020130416
14614,14614,1.6305100002641706
14615,14615,1.6304861202575092
14616,14616,1.6304551257462185
14617,14617,1.630444679214253
14618,14618,1.6304389652322073
14619,14619,1.6304306527843653
14620,14620,1.6304401756368037
14621,14621,1.6304172657661538
14622,14622,1.6304270447845113
14623,14623,1.630355341317342
14624,14624,1.6303030175256374
14625,14625,1.6302970055872594
14626,14626,1.630354558491728
14627,14627,1.6305122843692745
14628,14628,1.6305538011552307
14629,14629,1.630624640487298
14630,14630,1.6306757659052986
14631,14631,1.630727464681211
14632,14632,1.6307037433245086
14633,14633,1.6306426075409746
14634,14634,1.6306075292569842
14635,14635,1.630684682500888
14636,14636,1.6307695700102702
14637,14637,1.6308186765748716
14638,14638,1.6308891969119865
14639,14639,1.6309273399256075
14640,14640,1.6309215130856614
14641,14641,1.6309161768163918
14642,14642,1.6309504400054573
14643,14643,1.6310465309659663
14644,14644,1.631142717732843
14645,14645,1.631202805043687
14646,14646,1.63123467355205
14647,14647,1.631313112698131
14648,14648,1.6313677133814255
14649,14649,1.6315032769428337
14650,14650,1.6316360835589356
14651,14651,1.631691300870472
14652,14652,1.6317126898398375
14653,14653,1.631621857500684
14654,14654,1.631517017295975
14655,14655,1.631323740017143
14656,14656,1.6312469751914922
14657,14657,1.6310809550160195
14658,14658,1.6308179408152808
14659,14659,1.6307115926228928
14660,14660,1.6306110334898718
14661,14661,1.6305653001978202
14662,14662,1.6305139756004936
14663,14663,1.6303258529402815
14664,14664,1.6301833664119532
14665,14665,1.6299125968130386
14666,14666,1.6297950368055931
14667,14667,1.6296612209528911
14668,14668,1.6295497946778899
14669,14669,1.6294484362399724
14670,14670,1.6294332426092715
14671,14671,1.6294248085309186
14672,14672,1.6293281076508366
14673,14673,1.6293491188780165
14674,14674,1.6293652442206992
14675,14675,1.6293834924051112
14676,14676,1.6294568380031735
14677,14677,1.6295446796789925
14678,14678,1.6295781159145275
14679,14679,1.6296650319523165
14680,14680,1.629732044266294
14681,14681,1.6297735941087108
14682,14682,1.6296828184240726
14683,14683,1.6297311096764044
14684,14684,1.6298241892192729
14685,14685,1.6299852537753248
14686,14686,1.6300973558108873
14687,14687,1.6302012467078117
14688,14688,1.6302356464538363
14689,14689,1.6301986253091467
14690,14690,1.6301902885864237
14691,14691,1.6301788559817696
14692,14692,1.6302133648326436
14693,14693,1.630203767098359
14694,14694,1.6302206428808426
14695,14695,1.6302406622581114
14696,14696,1.6301926401658593
14697,14697,1.6301500920878187
14698,14698,1.630128054123182
14699,14699,1.630142066058771
14700,14700,1.6301740547584056
14701,14701,1.6302484409522495
14702,14702,1.6303948965995696
14703,14703,1.6304745182114735
14704,14704,1.6305635241239778
14705,14705,1.6304922858427233
14706,14706,1.6304569514693696
14707,14707,1.6304384285387599
14708,14708,1.630332904292772
14709,14709,1.6300484341551964
14710,14710,1.6299430001869926
14711,14711,1.629914450239614
14712,14712,1.629726442217917
14713,14713,1.6296216036861821
14714,14714,1.6294030520308622
14715,14715,1.6293665818798762
14716,14716,1.6294249287525462
14717,14717,1.6294722183669785
14718,14718,1.6296169193619248
14719,14719,1.6298546526715376
14720,14720,1.6300320049383967
14721,14721,1.6302181549712738
14722,14722,1.63050628004725
14723,14723,1.6307617560801333
14724,14724,1.6309961514773645
14725,14725,1.63126542928889
14726,14726,1.6315609582939963
14727,14727,1.631771244017086
14728,14728,1.6319748949459227
14729,14729,1.6322138236243715
14730,14730,1.6324017210291057
14731,14731,1.6325460679494719
14732,14732,1.632767092382679
14733,14733,1.6329483363827895
14734,14734,1.6329987555871228
14735,14735,1.6331552782579293
14736,14736,1.6331835913367037
14737,14737,1.6333240827869682
14738,14738,1.6334593944746985
14739,14739,1.6335781682563817
14740,14740,1.63356413066509
14741,14741,1.6336415517964746
14742,14742,1.6336786370251182
14743,14743,1.633832757484756
14744,14744,1.6339465011953538
14745,14745,1.6339881593538712
14746,14746,1.6340135368144766
14747,14747,1.6341053645498322
14748,14748,1.634237114434116
14749,14749,1.6342721973312695
14750,14750,1.6343829465874637
14751,14751,1.6346088234429355
14752,14752,1.6347809238614408
14753,14753,1.6350022390647578
14754,14754,1.6352157518803316
14755,14755,1.6354475703385147
14756,14756,1.635695025710032
14757,14757,1.6359289578816445
14758,14758,1.6360300482644607
14759,14759,1.636186404634345
