,sec,average_accu_orders
12344,12344,20811.738626736627
12345,12345,20811.740714941192
12346,12346,20811.742803145753
12347,12347,20811.74489135032
12348,12348,20811.746979554886
12349,12349,20811.74906775945
12350,12350,20811.75115596402
12351,12351,20811.75324416858
12352,12352,20811.755332373144
12353,12353,20811.757420577713
12354,12354,20811.759508782277
12355,12355,20811.761596986835
12356,12356,20811.763685191403
12357,12357,20811.765773395968
12358,12358,20811.76786160054
12359,12359,20811.769949805097
12360,12360,20811.77203800966
12361,12361,20811.774126214226
12362,12362,20811.77621441879
12363,12363,20811.778302623356
12364,12364,20811.78039082792
12365,12365,20811.782479032485
12366,12366,20811.784567237053
12367,12367,20811.786655441618
12368,12368,20811.788743646182
12369,12369,20811.790831850743
12370,12370,20811.79292005531
12371,12371,20811.79500825988
12372,12372,20811.797096464437
12373,12373,20811.799184669002
12374,12374,20811.801272873574
12375,12375,20811.80336107814
12376,12376,20811.805449282703
12377,12377,20811.807537487268
12378,12378,20811.80962569183
12379,12379,20811.811713896397
12380,12380,20811.81380210096
12381,12381,20811.815890305523
12382,12382,20811.817978510087
12383,12383,20811.820066714652
12384,12384,20811.82215491922
12385,12385,20811.824243123785
12386,12386,20811.82633132835
12387,12387,20811.828419532914
12388,12388,20811.83050773748
12389,12389,20811.832595942044
12390,12390,20811.83468414661
12391,12391,20811.83677235117
12392,12392,20811.838860555737
12393,12393,20811.840948760302
12394,12394,20811.843036964867
12395,12395,20811.845125169428
12396,12396,20811.847213373996
12397,12397,20811.84930157856
12398,12398,20811.85138978312
12399,12399,20811.853477987694
12400,12400,20811.855566192255
12401,12401,20811.85765439682
12402,12402,20811.859742601388
12403,12403,20811.861830805952
12404,12404,20811.863919010513
12405,12405,20811.86600721508
12406,12406,20811.868095419646
12407,12407,20811.87018362421
12408,12408,20811.872271828775
12409,12409,20811.87436003334
12410,12410,20811.87644823791
12411,12411,20811.87853644247
12412,12412,20811.880624647038
12413,12413,20811.8827128516
12414,12414,20811.884801056167
12415,12415,20811.886889260735
12416,12416,20811.888977465293
12417,12417,20811.891065669854
12418,12418,20811.893153874422
12419,12419,20811.895242078986
12420,12420,20811.89733028355
12421,12421,20811.899418488116
12422,12422,20811.90150669268
12423,12423,20811.903594897245
12424,12424,20811.905683101813
12425,12425,20811.907771306374
12426,12426,20811.909859510943
12427,12427,20811.911947715507
12428,12428,20811.914035920072
12429,12429,20811.916124124637
12430,12430,20811.9182123292
12431,12431,20811.920300533766
12432,12432,20811.922388738334
12433,12433,20811.924476942895
12434,12434,20811.926565147463
12435,12435,20811.928653352024
12436,12436,20811.930741556593
12437,12437,20811.932829761157
12438,12438,20811.93491796572
12439,12439,20811.93700617029
12440,12440,20811.93909437485
12441,12441,20811.941182579416
12442,12442,20811.943270783977
12443,12443,20811.94535898854
12444,12444,20811.947447193106
12445,12445,20811.94953539767
12446,12446,20811.951623602235
12447,12447,20811.953711806804
12448,12448,20811.95580001137
12449,12449,20811.957888215933
12450,12450,20811.959976420498
12451,12451,20811.962064625062
12452,12452,20811.96415282963
12453,12453,20811.96624103419
12454,12454,20811.968329238756
12455,12455,20811.970417443325
12456,12456,20811.97250564789
12457,12457,20811.97459385245
12458,12458,20811.97668205702
12459,12459,20811.97877026158
12460,12460,20811.980858466148
12461,12461,20811.982946670712
12462,12462,20811.985034875273
12463,12463,20811.987123079838
12464,12464,20811.989211284406
12465,12465,20811.99129948897
12466,12466,20811.993387693532
12467,12467,20811.9954758981
12468,12468,20811.997564102665
12469,12469,20811.99965230723
12470,12470,20812.001740511794
12471,12471,20812.003828716355
12472,12472,20812.005916920923
12473,12473,20812.008005125488
12474,12474,20812.010093330053
12475,12475,20812.012181534617
12476,12476,20812.014269739186
12477,12477,20812.016357943747
12478,12478,20812.01844614831
12479,12479,20812.02053435288
12480,12480,20812.022622557444
12481,12481,20812.024710762005
12482,12482,20812.02679896657
12483,12483,20812.02888717114
12484,12484,20812.030975375703
12485,12485,20812.033063580264
12486,12486,20812.03515178483
12487,12487,20812.037239989397
12488,12488,20812.03932819396
12489,12489,20812.041416398526
12490,12490,20812.04350460309
12491,12491,20812.045592807655
12492,12492,20812.047681012224
12493,12493,20812.04976921679
12494,12494,20812.051857421353
12495,12495,20812.053945625918
12496,12496,20812.056033830482
12497,12497,20812.058122035043
12498,12498,20812.060210239604
12499,12499,20812.062298444172
12500,12500,20812.06438664874
12501,12501,20812.066474853305
12502,12502,20812.068563057866
12503,12503,20812.07065126243
12504,12504,20812.072739467
12505,12505,20812.074827671564
12506,12506,20812.076915876125
12507,12507,20812.07900408069
12508,12508,20812.081092285254
12509,12509,20812.083180489823
12510,12510,20812.085268694387
12511,12511,20812.087356898952
12512,12512,20812.089445103516
12513,12513,20812.09153330808
12514,12514,20812.09362151265
12515,12515,20812.095709717214
12516,12516,20812.097797921775
12517,12517,20812.099886126343
12518,12518,20812.101974330908
12519,12519,20812.104062535473
12520,12520,20812.106150740037
12521,12521,20812.108238944602
12522,12522,20812.11032714917
12523,12523,20812.112415353728
12524,12524,20812.11450355829
12525,12525,20812.116591762857
12526,12526,20812.118679967425
12527,12527,20812.12076817199
12528,12528,20812.12285637655
12529,12529,20812.124944581115
12530,12530,20812.127032785684
12531,12531,20812.12912099025
12532,12532,20812.131209194813
12533,12533,20812.133297399378
12534,12534,20812.135385603942
12535,12535,20812.13747380851
12536,12536,20812.139562013075
12537,12537,20812.141650217636
12538,12538,20812.1437384222
12539,12539,20812.14582662677
12540,12540,20812.147914831337
12541,12541,20812.150003035902
12542,12542,20812.152091240463
12543,12543,20812.154179445028
12544,12544,20812.156267649596
12545,12545,20812.15835585416
12546,12546,20812.160444058718
12547,12547,20812.162532263283
12548,12548,20812.164620467855
12549,12549,20812.166708672416
12550,12550,20812.16879687698
12551,12551,20812.170885081545
12552,12552,20812.17297328611
12553,12553,20812.175061490674
12554,12554,20812.17714969524
12555,12555,20812.179237899803
12556,12556,20812.18132610437
12557,12557,20812.183414308936
12558,12558,20812.1855025135
12559,12559,20812.187590718062
12560,12560,20812.18967892263
12561,12561,20812.191767127195
12562,12562,20812.19385533176
12563,12563,20812.19594353632
12564,12564,20812.198031740885
12565,12565,20812.200119945453
12566,12566,20812.202208150018
12567,12567,20812.204296354583
12568,12568,20812.206384559144
12569,12569,20812.208472763712
12570,12570,20812.210560968277
12571,12571,20812.21264917284
12572,12572,20812.214737377406
12573,12573,20812.21682558197
12574,12574,20812.218913786535
12575,12575,20812.221001991104
12576,12576,20812.22309019567
12577,12577,20812.22517840023
12578,12578,20812.227266604794
12579,12579,20812.229354809362
12580,12580,20812.231443013927
12581,12581,20812.23353121849
12582,12582,20812.235619423052
12583,12583,20812.23770762762
12584,12584,20812.23979583219
12585,12585,20812.24188403675
12586,12586,20812.24397224131
12587,12587,20812.246060445876
12588,12588,20812.248148650448
12589,12589,20812.25023685501
12590,12590,20812.252325059573
12591,12591,20812.254413264138
12592,12592,20812.256501468706
12593,12593,20812.25858967327
12594,12594,20812.26067787783
12595,12595,20812.262766082396
12596,12596,20812.264854286965
12597,12597,20812.26694249153
12598,12598,20812.269030696094
12599,12599,20812.271118900655
12600,12600,20812.249110719684
12601,12601,20813.329408847232
12602,12602,20813.52689271272
12603,12603,20813.72437657821
12604,12604,20813.9218604437
12605,12605,20814.11934430919
12606,12606,20814.31682817468
12607,12607,20815.598641404973
12608,12608,20816.522672556366
12609,12609,20817.042858117296
12610,12610,20817.34161647987
12611,12611,20818.04204988296
12612,12612,20818.285035620927
12613,12613,20818.44346553474
12614,12614,20818.92852217335
12615,12615,20819.223508963805
12616,12616,20819.518495754266
12617,12617,20819.86051927483
12618,12618,20819.65894798918
12619,12619,20820.089794166983
12620,12620,20821.42249051553
12621,12621,20822.51014984007
12622,12622,20823.395712580055
12623,12623,20824.74041158635
12624,12624,20825.39131655663
12625,12625,20826.13846490686
12626,12626,20826.821223316456
12627,12627,20827.33198681649
12628,12628,20828.1091819293
12629,12629,20828.552378564716
12630,12630,20829.325193080695
12631,12631,20829.94597381065
12632,12632,20830.643527036253
12633,12633,20830.929925766966
12634,12634,20831.91427029697
12635,12635,20833.54108818757
12636,12636,20835.60820134867
12637,12637,20836.50580521268
12638,12638,20837.686857759036
12639,12639,20839.377073022988
12640,12640,20841.07391184029
12641,12641,20842.8587811367
12642,12642,20843.946394894425
12643,12643,20844.695412882287
12644,12644,20845.007511833777
12645,12645,20847.11782068569
12646,12646,20847.65763434132
12647,12647,20848.8627244544
12648,12648,20850.38011786833
12649,12649,20851.594390172682
12650,12650,20854.560923425364
12651,12651,20856.813717578774
12652,12652,20857.264461866474
12653,12653,20858.41171149173
12654,12654,20858.9438629067
12655,12655,20859.795863147403
12656,12656,20861.54153820249
12657,12657,20863.627661268794
12658,12658,20864.98363719153
12659,12659,20866.21475808432
12660,12660,20866.77272003287
12661,12661,20868.200336340356
12662,12662,20869.58299323898
12663,12663,20871.025384979657
12664,12664,20872.23935849665
