,date,timestamp,spot_price,id,OptionPrice,BidPrice,AskPrice,Sigma,BidSigma,AskSigma,Delta,Vega,Gamma,Theta,Rho,RhoB,Risk_free_rate,Borrow_rate,time2expiry,Delta_time_decay,Delta_time,strike,Z,type,expiry,etf_price,tomorrow_bid1,tomorrow_delta,tomorrow_delta_cost,tomorrow_vega,tomorrow_vega_cost,volume
132,2018-02-07,2018-02-07 14:56:14,3.0275,10001148,0.011222,0.0109,0.011000000000000001,0.2436780000000001,0.2414530000000001,0.242146,-0.13065,0.00145521,1.26957,-0.345018,-0.171713,-0.150527,0.03,0.0296778,0.0513197,-0.187775,-2.0066900000000003,2.85,-1.0671,0,20180228,3.022,0.0281,-0.264894,-0.0,0.00212166,0.00020400576923076925,-285.3048
133,2018-02-07,2018-02-07 14:56:14,3.0275,10001150,0.0329403,0.0331,0.0335,0.23876999999999998,0.239434,0.24109699999999998,-0.305692,0.00240275,2.13932,-0.557664,-0.293118,-0.244525,0.03,0.0296778,0.0513197,-0.338361,-1.14761,2.95,-0.45817399999999997,0,20180228,3.022,0.0682,-0.4873770000000001,-0.0,0.00257973,0.0002480509615384616,-285.3048
134,2018-02-07,2018-02-07 14:56:14,3.0275,10001161,0.052476699999999994,0.0528,0.053,0.240186,0.241392,0.24213800000000002,-0.42196999999999996,0.0026804000000000003,2.37246,-0.625253,-0.337037,-0.271148,0.03,0.0296778,0.0513197,-0.42586499999999994,-0.136794,3.0,-0.161411,0,20180228,3.022,0.0975,-0.599709,-0.0,0.00249674,0.00024007115384615385,-285.3048
135,2018-02-08,2018-02-08 14:56:06,2.9544,10001147,0.0170713,0.0172,0.0176,0.26600799999999997,0.26677,0.26912600000000003,-0.177853,0.00168787,1.50722,-0.48179099999999997,-0.184139,-0.16080999999999998,0.03,0.0620747,0.048231199999999995,-0.240898,-2.2732099999999997,2.8,-0.949457,0,20180228,2.9405,0.0959,-0.504063,-0.0,0.00235899,0.00022682596153846156,-243.6423
136,2018-02-08,2018-02-08 14:56:06,2.9544,10001148,0.028288499999999998,0.0281,0.0283,0.26256599999999997,0.261677,0.26261999999999996,-0.264894,0.00212166,1.9194099999999998,-0.601754,-0.245944,-0.209533,0.03,0.0620747,0.048231199999999995,-0.317091,-1.88208,2.85,-0.627085,0,20180228,2.9405,0.1279,-0.5879949999999999,-0.0,0.00229891,0.00022104903846153847,-243.6423
137,2018-02-08,2018-02-08 14:56:06,2.9544,10001150,0.0681329,0.0682,0.069,0.26371,0.263971,0.267072,-0.4873770000000001,0.00257973,2.32369,-0.749387,-0.33063400000000004,-0.26109899999999997,0.03,0.0620747,0.048231199999999995,-0.480022,0.26523800000000003,2.95,0.00103086,0,20180228,2.9405,0.1936,-0.735132,-0.0,0.001927,0.00018528846153846153,-243.6423
138,2018-02-09,2018-02-09 14:56:03,2.793,10001159,0.036816,0.0358,0.0364,0.387092,0.381742,0.384905,-0.255484,0.00190428,1.39697,-0.848585,-0.167685,-0.147038,0.03,0.0765859,0.0451421,-0.323381,-2.51478,2.65,-0.94986,0,20180228,2.8035,0.0198,-0.199038,-0.0,0.00153114,0.00014722500000000001,-106.656
139,2018-02-09,2018-02-09 14:56:03,2.793,10001147,0.09838200000000001,0.0959,0.096,0.388381,0.37786,0.378283,-0.504063,0.00235899,1.72481,-1.07741,-0.30430100000000004,-0.238465,0.03,0.0765859,0.0451421,-0.48983000000000004,0.5271680000000001,2.8,0.0867169,0,20180228,2.8035,0.0693,-0.497583,-0.0,0.00218073,0.00020968557692307695,-106.656
140,2018-02-09,2018-02-09 14:56:03,2.793,10001148,0.127799,0.1279,0.1293,0.39016799999999996,0.390606,0.396692,-0.5879949999999999,0.00229891,1.67318,-1.06615,-0.304744,-0.22269299999999997,0.03,0.0765859,0.0451421,-0.5378430000000001,1.85753,2.85,0.419936,0,20180228,2.8035,0.0969,-0.616251,-0.0,0.00208171,0.0002001644230769231,-106.656
141,2018-02-12,2018-02-12 14:56:10,2.8075,10001159,0.021199700000000002,0.0198,0.02,0.33620300000000003,0.326977,0.328306,-0.19903800000000002,0.00153114,1.5069299999999999,-0.7367520000000001,-0.132199,-0.117948,0.03,0.148302,0.0383426,-0.27323000000000003,-3.2894900000000002,2.65,-1.08673,0,20180228,2.8005,0.0094,-0.10837,-0.0,0.000995829,9.575278846153846e-05,-73.9926
142,2018-02-12,2018-02-12 14:56:10,2.8075,10001159,0.021199700000000002,0.0198,0.02,0.33620300000000003,0.326977,0.328306,-0.19903800000000002,0.00153114,1.5069299999999999,-0.7367520000000001,-0.132199,-0.117948,0.03,0.148302,0.0383426,-0.27323000000000003,-3.2894900000000002,2.65,-1.08673,0,20180228,2.8005,0.0094,-0.10837,-0.0,0.000995829,9.575278846153846e-05,-73.9926
143,2018-02-12,2018-02-12 14:56:10,2.8075,10001147,0.06946419999999999,0.0693,0.0694,0.306226,0.305473,0.30593200000000004,-0.497583,0.00218073,2.35633,-1.03401,-0.274338,-0.22024699999999997,0.03,0.148302,0.0383426,-0.503197,-0.24891799999999997,2.8,0.0380163,0,20180228,2.8005,0.0379,-0.370691,-0.0,0.00201827,0.00019406442307692308,-73.9926
144,2018-02-13,2018-02-13 14:56:06,2.8547,10001160,0.0145922,0.0146,0.0148,0.295694,0.295752,0.297236,-0.168149,0.00134459,1.58233,-0.618514,-0.126501,-0.11343699999999995,0.03,0.145039,0.0352639,-0.245779,-3.5581300000000002,2.7,-1.10036,0,20180228,2.8465,0.0134,-0.148392,-0.0,0.00119548,0.00011495000000000002,-89.3244
145,2018-02-13,2018-02-13 14:56:06,2.8547,10001159,0.00893756,0.0094,0.0096,0.311406,0.316002,0.31795999999999996,-0.10837000000000001,0.000995829,1.11277,-0.47501499999999997,-0.073325,-0.0669225,0.03,0.145039,0.0352639,-0.16963599999999998,-2.8081,2.65,-1.49851,0,20180228,2.8465,0.009000000000000001,-0.10071,-0.0,0.000911484,8.76426923076923e-05,-89.3244
146,2018-02-13,2018-02-13 14:56:06,2.8547,10001159,0.00893756,0.0094,0.0096,0.311406,0.316002,0.31795999999999996,-0.10837000000000001,0.000995829,1.11277,-0.47501499999999997,-0.073325,-0.0669225,0.03,0.145039,0.0352639,-0.16963599999999998,-2.8081,2.65,-1.49851,0,20180228,2.8465,0.009000000000000001,-0.10071,-0.0,0.000911484,8.76426923076923e-05,-89.3244
147,2018-02-14,2018-02-14 14:56:06,2.8871,10001160,0.0134884,0.0134,0.0137,0.330142,0.329402,0.331908,-0.148392,0.00119548,1.35029,-0.709954,-0.09013600000000001,-0.08205189999999997,0.03,0.25638,0.0321728,-0.23016799999999998,-3.87868,2.7,-1.3317299999999999,0,20180228,2.8685,0.002,-0.0411692,-0.0,0.000327965,3.153509615384615e-05,-97.9902
148,2018-02-14,2018-02-14 14:56:06,2.8871,10001160,0.0134884,0.0134,0.0137,0.330142,0.329402,0.331908,-0.148392,0.00119548,1.35029,-0.709954,-0.09013600000000001,-0.08205189999999997,0.03,0.25638,0.0321728,-0.23016799999999998,-3.87868,2.7,-1.3317299999999999,0,20180228,2.8685,0.002,-0.0411692,-0.0,0.000327965,3.153509615384615e-05,-97.9902
149,2018-02-14,2018-02-14 14:56:06,2.8871,10001159,0.00895807,0.009000000000000001,0.0092,0.352189,0.352648,0.35482800000000003,-0.10071000000000001,0.000911484,0.9650719999999999,-0.564443,-0.04626369999999999,-0.042742699999999995,0.03,0.25638,0.0321728,-0.154697,-2.56067,2.65,-1.7485700000000002,0,20180228,2.8685,0.0013,-0.025337900000000003,-0.0,0.000219786,2.1133269230769232e-05,-97.9902
150,2018-02-22,2018-02-22 14:56:04,2.9334,10001147,0.00749122,0.0075,0.0078,0.297114,0.297225,0.300966,-0.13231199999999999,0.000795573,1.9328900000000002,-0.8625139999999999,-0.0666528,-0.0622312,0.03,0.36138400000000004,0.0160992,-0.193275,-8.2754,2.8,-1.29908,0,20180228,2.9245,0.0025,-0.0583323,-0.0,0.000392665,3.775625e-05,-34.6632
151,2018-02-22,2018-02-22 14:56:04,2.9334,10001160,0.00225792,0.002,0.0022,0.357143,0.349008,0.355364,-0.041169199999999996,0.000327965,0.662884,-0.40372800000000003,-0.00745646,-0.00713248,0.03,0.36138400000000004,0.0160992,-0.053286400000000005,-1.64485,2.7,-2.44557,0,20180228,2.9245,0.0009,-0.020457,-0.0,0.000166351,1.599528846153846e-05,-34.6632
152,2018-02-22,2018-02-22 14:56:04,2.9334,10001160,0.00225792,0.002,0.0022,0.357143,0.349008,0.355364,-0.041169199999999996,0.000327965,0.662884,-0.40372800000000003,-0.00745646,-0.00713248,0.03,0.36138400000000004,0.0160992,-0.053286400000000005,-1.64485,2.7,-2.44557,0,20180228,2.9245,0.0009,-0.020457,-0.0,0.000166351,1.599528846153846e-05,-34.6632
153,2018-02-23,2018-02-23 14:56:05,2.9564,10001147,0.00251941,0.0025,0.0026,0.294915,0.29441999999999996,0.29695,-0.0583323,0.000392665,1.17108,-0.474075,-0.0415239,-0.039283,0.03,0.19833900000000002,0.013007900000000001,-0.10732799999999999,-7.38714,2.8,-1.8294400000000002,0,20180228,2.9505,0.0008,-0.0158334,-0.0,9.29386e-05,8.936403846153847e-06,-34.6632
154,2018-02-23,2018-02-23 14:56:05,2.9564,10001147,0.00251941,0.0025,0.0026,0.294915,0.29441999999999996,0.29695,-0.0583323,0.000392665,1.17108,-0.474075,-0.0415239,-0.039283,0.03,0.19833900000000002,0.013007900000000001,-0.10732799999999999,-7.38714,2.8,-1.8294400000000002,0,20180228,2.9505,0.0008,-0.0158334,-0.0,9.29386e-05,8.936403846153847e-06,-34.6632
155,2018-02-23,2018-02-23 14:56:05,2.9564,10001160,0.000990145,0.0009,0.001,0.383998,0.378416,0.384589,-0.020457,0.000166351,0.381029,-0.255686,-0.0174255,-0.0166398,0.03,0.19833900000000002,0.013007900000000001,-0.0468037,-3.97231,2.7,-3.1049,0,20180228,2.9505,0.0004,-0.00200868,-0.0,1.49146e-05,1.4340961538461538e-06,-34.6632
156,2018-02-26,2018-02-26 14:56:06,2.9751,10001147,0.000454226,0.0008,0.001,0.339796,0.370446,0.384423,-0.0158334,9.293860000000001e-05,0.49779799999999996,-0.281177,-0.00958286,-0.0092909,0.03,0.599405,0.00620736,-0.0326074,-7.662439999999999,2.8,-2.9001099999999997,0,20180228,2.9625,0.0008,-0.0139184,-0.0,5.78526e-05,5.56275e-06,0.0
157,2018-02-26,2018-02-26 14:56:06,2.9751,10001147,0.000454226,0.0008,0.001,0.339796,0.370446,0.384423,-0.0158334,9.293860000000001e-05,0.49779799999999996,-0.281177,-0.00958286,-0.0092909,0.03,0.599405,0.00620736,-0.0326074,-7.662439999999999,2.8,-2.9001099999999997,0,20180228,2.9625,0.0008,-0.0139184,-0.0,5.78526e-05,5.56275e-06,0.0
158,2018-02-26,2018-02-26 14:56:06,2.9751,10001147,0.000454226,0.0008,0.001,0.339796,0.370446,0.384423,-0.0158334,9.293860000000001e-05,0.49779799999999996,-0.281177,-0.00958286,-0.0092909,0.03,0.599405,0.00620736,-0.0326074,-7.662439999999999,2.8,-2.9001099999999997,0,20180228,2.9625,0.0008,-0.0139184,-0.0,5.78526e-05,5.56275e-06,0.0
159,2018-02-27,2018-02-27 14:56:05,2.9199,10001148,0.00294968,0.0045,0.0046,0.317857,0.362592,0.36525799999999997,-0.115674,0.000317409,3.75829,-1.96367,-0.0327946,-0.0317427,0.03,1.0517,0.00311634,-0.184731,-47.4631,2.85,-1.5080200000000001,0,20180228,2.9135,0.0,-0.00961373,-0.0,3.71834e-06,3.575326923076923e-07,-54.3279
160,2018-02-27,2018-02-27 14:56:05,2.9199,10001147,0.000254372,0.0008,0.0009,0.317002,0.37929,0.387392,-0.0139184,5.78526e-05,0.686855,-0.33574899999999996,-0.00590841,-0.00578197,0.03,1.0517,0.00311634,-0.035383,-14.7526,2.8,-2.77623,0,20180228,2.9135,0.0,-0.0,-0.0,2.98253e-21,2.8678173076923076e-22,-54.3279
161,2018-02-27,2018-02-27 14:56:05,2.9199,10001147,0.000254372,0.0008,0.0009,0.317002,0.37929,0.387392,-0.0139184,5.78526e-05,0.686855,-0.33574899999999996,-0.00590841,-0.00578197,0.03,1.0517,0.00311634,-0.035383,-14.7526,2.8,-2.77623,0,20180228,2.9135,0.0,-0.0,-0.0,2.98253e-21,2.8678173076923076e-22,-54.3279
162,2018-02-28,2018-02-28 14:56:07,2.8761,10001147,0.0,0.0,0.0001,0.557651,0.0,1.0,-0.0,2.98253e-21,2.56344e-15,-3.2970500000000002e-15,0.0,0.0,0.03,101.774,2.5008000000000002e-05,-0.00297655,-118.01100000000001,2.8,-19.3138,0,20180228,2.8715,,,,,,-26.3307
163,2018-02-28,2018-02-28 14:56:07,2.8761,10001148,2.61596e-05,0.0,0.0001,0.557651,0.0,0.676653,-0.00961373,3.71834e-06,3.1958599999999997,-6.92368,-0.00037236699999999997,-0.00037167,0.03,101.774,2.5008000000000002e-05,-0.18606,-6995.54,2.85,-5.21678,0,20180228,2.8715,,,,,,-26.3307
164,2018-02-28,2018-02-28 14:56:07,2.8761,10001147,0.0,0.0,0.0001,0.557651,0.0,1.0,-0.0,2.98253e-21,2.56344e-15,-3.2970500000000002e-15,0.0,0.0,0.03,101.774,2.5008000000000002e-05,-0.00297655,-118.01100000000001,2.8,-19.3138,0,20180228,2.8715,,,,,,-26.3307
165,2018-03-01,2018-03-01 14:56:07,2.8928,10001130,0.0244523,0.0242,0.0246,0.243133,0.242036,0.243775,-0.216944,0.00230153,1.5370700000000002,-0.391023,-0.27809,-0.23192600000000002,0.03,0.048447000000000004,0.0735937,-0.251328,-1.1652799999999999,2.75,-0.726424,0,20180328,2.8835,0.0284,-0.252071,-0.0,0.00242658,0.000233325,-24.0
166,2018-03-02,2018-03-02 14:56:06,2.8688,10000977,0.018972,0.0186,0.0187,0.249797,0.247917,0.248423,-0.17841500000000002,0.00198474,1.36934,-0.36489499999999997,-0.23584499999999997,-0.19977999999999999,0.03,0.057079599999999994,0.07050269999999999,-0.21848299999999998,-1.39257,2.7,-0.884785,0,20180328,2.8575,0.015,-0.16303,-0.0,0.0017795000000000005,0.0001711057692307693,-7.0
167,2018-03-02,2018-03-02 14:56:06,2.8688,10001130,0.028548700000000007,0.0284,0.0285,0.24030700000000002,0.23969400000000002,0.24010599999999999,-0.252071,0.00242658,1.7402900000000001,-0.432271,-0.295614,-0.24465,0.03,0.057079599999999994,0.07050269999999999,-0.284437,-1.12489,2.75,-0.608364,0,20180328,2.8575,0.0235,-0.23586,-0.0,0.00222391,0.00021383750000000001,-7.0
168,2018-03-05,2018-03-05 14:56:00,2.8659,10000977,0.015576,0.015,0.0153,0.242669,0.23941199999999999,0.24111300000000002,-0.16303,0.0017795000000000005,1.40153,-0.349428,-0.2086530000000001,-0.17890799999999998,0.03,0.053449,0.06370289999999999,-0.201992,-1.60141,2.7,-0.921365,0,20180328,2.8575,0.009000000000000001,-0.105764,-0.0,0.00130304,0.00012529230769230771,0.0
169,2018-03-05,2018-03-05 14:56:00,2.8659,10000977,0.015576,0.015,0.0153,0.242669,0.23941199999999999,0.24111300000000002,-0.16303,0.0017795000000000005,1.40153,-0.349428,-0.2086530000000001,-0.17890799999999998,0.03,0.053449,0.06370289999999999,-0.201992,-1.60141,2.7,-0.921365,0,20180328,2.8575,0.009000000000000001,-0.105764,-0.0,0.00130304,0.00012529230769230771,0.0
170,2018-03-05,2018-03-05 14:56:00,2.8659,10001130,0.023591400000000002,0.0235,0.0237,0.229075,0.22866399999999998,0.22956300000000002,-0.23586,0.00222391,1.85548,-0.415,-0.266912,-0.22387100000000001,0.03,0.053449,0.06370289999999999,-0.26900100000000005,-1.36215,2.75,-0.6305649999999999,0,20180328,2.8575,0.0142,-0.164928,-0.0,0.00176857,0.0001700548076923077,0.0
171,2018-03-06,2018-03-06 14:56:01,2.8983,10001130,0.013989600000000001,0.0142,0.0144,0.21849899999999997,0.21968600000000002,0.220809,-0.164928,0.00176857,1.58975,-0.331598,-0.20661999999999997,-0.177668,0.03,0.057699699999999986,0.0606116,-0.205377,-1.71426,2.75,-0.8260870000000001,0,20180328,2.8845,0.0181,-0.202822,-0.0,0.00194491,0.00018701057692307692,0.0
172,2018-03-06,2018-03-06 14:56:01,2.8983,10000977,0.00854246,0.009000000000000001,0.0091,0.230566,0.234039,0.23478800000000002,-0.10576400000000001,0.00130304,1.10999,-0.256073,-0.149339,-0.130778,0.03,0.057699699999999986,0.0606116,-0.145406,-1.68003,2.7,-1.12421,0,20180328,2.8845,0.0112,-0.130928,-0.0,0.00146491,0.0001408567307692308,0.0
173,2018-03-06,2018-03-06 14:56:01,2.8983,10000977,0.00854246,0.009000000000000001,0.0091,0.230566,0.234039,0.23478800000000002,-0.10576400000000001,0.00130304,1.10999,-0.256073,-0.149339,-0.130778,0.03,0.057699699999999986,0.0606116,-0.145406,-1.68003,2.7,-1.12421,0,20180328,2.8845,0.0112,-0.130928,-0.0,0.00146491,0.0001408567307692308,0.0
174,2018-03-07,2018-03-07 14:56:04,2.8757,10001130,0.018229099999999998,0.0181,0.0183,0.226361,0.225696,0.226725,-0.202822,0.00194491,1.8063,-0.393652,-0.229043,-0.195512,0.03,0.0497277,0.0575202,-0.24149099999999998,-1.69147,2.75,-0.726511,0,20180328,2.8685,0.0122,-0.146927,-0.0,0.00155795,0.00014980288461538462,-0.6666
175,2018-03-07,2018-03-07 14:56:04,2.8757,10001130,0.018229099999999998,0.0181,0.0183,0.226361,0.225696,0.226725,-0.202822,0.00194491,1.8063,-0.393652,-0.229043,-0.195512,0.03,0.0497277,0.0575202,-0.24149099999999998,-1.69147,2.75,-0.726511,0,20180328,2.8685,0.0122,-0.146927,-0.0,0.00155795,0.00014980288461538462,-0.6666
176,2018-03-07,2018-03-07 14:56:04,2.8757,10000977,0.010987700000000001,0.0112,0.0114,0.236409,0.237853,0.239204,-0.130928,0.00146491,1.3026799999999998,-0.308138,-0.168723,-0.147084,0.03,0.0497277,0.0575202,-0.17238900000000001,-1.8135700000000001,2.7,-1.03254,0,20180328,2.8685,0.0075,-0.0947107,-0.0,0.00114281,0.00010988557692307692,-0.6666
177,2018-03-08,2018-03-08 14:56:06,2.9074,10001130,0.011876799999999998,0.0122,0.0123,0.225631,0.227696,0.228331,-0.146927,0.00155795,1.5007700000000002,-0.33752600000000005,-0.179637,-0.156404,0.03,0.0650332,0.054428899999999995,-0.191234,-2.00241,2.75,-0.921585,0,20180328,2.8965,0.0088,-0.12248,-0.0,0.00133826,0.00012867884615384614,-7.9992
178,2018-03-08,2018-03-08 14:56:06,2.9074,10001130,0.011876799999999998,0.0122,0.0123,0.225631,0.227696,0.228331,-0.146927,0.00155795,1.5007700000000002,-0.33752600000000005,-0.179637,-0.156404,0.03,0.0650332,0.054428899999999995,-0.191234,-2.00241,2.75,-0.921585,0,20180328,2.8965,0.0088,-0.12248,-0.0,0.00133826,0.00012867884615384614,-7.9992
179,2018-03-08,2018-03-08 14:56:06,2.9074,10001130,0.011876799999999998,0.0122,0.0123,0.225631,0.227696,0.228331,-0.146927,0.00155795,1.5007700000000002,-0.33752600000000005,-0.179637,-0.156404,0.03,0.0650332,0.054428899999999995,-0.191234,-2.00241,2.75,-0.921585,0,20180328,2.8965,0.0088,-0.12248,-0.0,0.00133826,0.00012867884615384614,-7.9992
180,2018-03-09,2018-03-09 14:56:02,2.9135,10001130,0.00884752,0.0088,0.0089,0.216565,0.21620999999999999,0.216957,-0.12247999999999999,0.00133826,1.41802,-0.295984,-0.152542,-0.134239,0.03,0.06918510000000001,0.051338199999999994,-0.168122,-2.13347,2.75,-0.9840700000000001,0,20180328,2.9025,0.0079,-0.111753,-0.0,0.00116907,0.00011241057692307693,0.0
181,2018-03-09,2018-03-09 14:56:02,2.9135,10001130,0.00884752,0.0088,0.0089,0.216565,0.21620999999999999,0.216957,-0.12247999999999999,0.00133826,1.41802,-0.295984,-0.152542,-0.134239,0.03,0.06918510000000001,0.051338199999999994,-0.168122,-2.13347,2.75,-0.9840700000000001,0,20180328,2.9025,0.0079,-0.111753,-0.0,0.00116907,0.00011241057692307693,0.0
182,2018-03-09,2018-03-09 14:56:02,2.9135,10001130,0.00884752,0.0088,0.0089,0.216565,0.21620999999999999,0.216957,-0.12247999999999999,0.00133826,1.41802,-0.295984,-0.152542,-0.134239,0.03,0.06918510000000001,0.051338199999999994,-0.168122,-2.13347,2.75,-0.9840700000000001,0,20180328,2.9025,0.0079,-0.111753,-0.0,0.00116907,0.00011241057692307693,0.0
183,2018-03-12,2018-03-12 14:56:08,2.915,10001130,0.00771411,0.0079,0.008,0.226785,0.22836700000000001,0.229212,-0.11175299999999999,0.00116907,1.36216,-0.306399,-0.131707,-0.11721300000000001,0.03,0.057574099999999996,0.044537099999999996,-0.15268800000000002,-2.41518,2.75,-1.08115,0,20180328,2.9035,0.0127,-0.169446,-0.0,0.00147776,0.00014209230769230772,-28.6638
184,2018-03-12,2018-03-12 14:56:08,2.915,10001130,0.00771411,0.0079,0.008,0.226785,0.22836700000000001,0.229212,-0.11175299999999999,0.00116907,1.36216,-0.306399,-0.131707,-0.11721300000000001,0.03,0.057574099999999996,0.044537099999999996,-0.15268800000000002,-2.41518,2.75,-1.08115,0,20180328,2.9035,0.0127,-0.169446,-0.0,0.00147776,0.00014209230769230772,-28.6638
185,2018-03-12,2018-03-12 14:56:08,2.915,10001130,0.00771411,0.0079,0.008,0.226785,0.22836700000000001,0.229212,-0.11175299999999999,0.00116907,1.36216,-0.306399,-0.131707,-0.11721300000000001,0.03,0.057574099999999996,0.044537099999999996,-0.15268800000000002,-2.41518,2.75,-1.08115,0,20180328,2.9035,0.0127,-0.169446,-0.0,0.00147776,0.00014209230769230772,-28.6638
186,2018-03-13,2018-03-13 14:56:01,2.8774,10001130,0.0124881,0.0127,0.0128,0.230406,0.23183600000000001,0.232508,-0.169446,0.00147776,1.86904,-0.429388,-0.16846,-0.148265,0.03,0.068999,0.041446699999999996,-0.213759,-2.73279,2.75,-0.858017,0,20180328,2.8695,0.0109,-0.161955,-0.0,0.00137919,0.00013261442307692308,-31.6635
187,2018-03-13,2018-03-13 14:56:01,2.8774,10001130,0.0124881,0.0127,0.0128,0.230406,0.23183600000000001,0.232508,-0.169446,0.00147776,1.86904,-0.429388,-0.16846,-0.148265,0.03,0.068999,0.041446699999999996,-0.213759,-2.73279,2.75,-0.858017,0,20180328,2.8695,0.0109,-0.161955,-0.0,0.00137919,0.00013261442307692308,-31.6635
188,2018-03-13,2018-03-13 14:56:01,2.8774,10001130,0.0124881,0.0127,0.0128,0.230406,0.23183600000000001,0.232508,-0.169446,0.00147776,1.86904,-0.429388,-0.16846,-0.148265,0.03,0.068999,0.041446699999999996,-0.213759,-2.73279,2.75,-0.858017,0,20180328,2.8695,0.0109,-0.161955,-0.0,0.00137919,0.00013261442307692308,-31.6635
189,2018-03-14,2018-03-14 14:56:03,2.8753,10000977,0.00615511,0.0068,0.0069,0.23975100000000002,0.24636999999999998,0.24737199999999998,-0.09528939999999997,0.000952944,1.25347,-0.316587,-0.105994,-0.0954962,0.03,0.09912289999999999,0.038355300000000016,-0.13984000000000002,-2.87776,2.7,-1.23065,0,20180328,2.8655,0.0037,-0.05976519999999999,-0.0,0.000646058,6.212096153846155e-05,-16.665
190,2018-03-14,2018-03-14 14:56:03,2.8753,10001130,0.010931299999999998,0.0109,0.0112,0.222383,0.222156,0.224323,-0.161955,0.00137919,1.95583,-0.431687,-0.156158,-0.138309,0.03,0.09912289999999999,0.038355300000000016,-0.21079299999999998,-3.1547,2.75,-0.855877,0,20180328,2.8655,0.0061,-0.1049,-0.0,0.00098842,9.504038461538462e-05,-16.665
191,2018-03-14,2018-03-14 14:56:03,2.8753,10001130,0.010931299999999998,0.0109,0.0112,0.222383,0.222156,0.224323,-0.161955,0.00137919,1.95583,-0.431687,-0.156158,-0.138309,0.03,0.09912289999999999,0.038355300000000016,-0.21079299999999998,-3.1547,2.75,-0.855877,0,20180328,2.8655,0.0061,-0.1049,-0.0,0.00098842,9.504038461538462e-05,-16.665
192,2018-03-15,2018-03-15 14:56:07,2.8981,10001130,0.00621226,0.0061,0.0062,0.22352199999999997,0.22238200000000002,0.223398,-0.1049,0.00098842,1.49301,-0.31943299999999997,-0.10973599999999999,-0.099026,0.03,0.050924000000000004,0.035263800000000005,-0.149841,-3.04755,2.75,-1.1016,0,20180328,2.8905,0.0091,-0.148955,-0.0,0.00119299,0.00011471057692307692,-36.663000000000004
193,2018-03-15,2018-03-15 14:56:07,2.8981,10000977,0.0034684,0.0037,0.0038,0.243389,0.246914,0.248401,-0.05976519999999999,0.000646058,0.8962180000000001,-0.22647199999999998,-0.0707961,-0.0646962,0.03,0.050924000000000004,0.035263800000000005,-0.0966316,-2.49999,2.7,-1.49245,0,20180328,2.8905,0.0052,-0.08068860000000001,-0.0,0.000769279,7.396913461538462e-05,-36.663000000000004
194,2018-03-15,2018-03-15 14:56:07,2.8981,10001130,0.00621226,0.0061,0.0062,0.22352199999999997,0.22238200000000002,0.223398,-0.1049,0.00098842,1.49301,-0.31943299999999997,-0.10973599999999999,-0.099026,0.03,0.050924000000000004,0.035263800000000005,-0.149841,-3.04755,2.75,-1.1016,0,20180328,2.8905,0.0091,-0.148955,-0.0,0.00119299,0.00011471057692307692,-36.663000000000004
195,2018-03-16,2018-03-16 14:56:02,2.8671,10000977,0.00463649,0.0052,0.0053,0.241786,0.24891300000000002,0.25014000000000003,-0.08068860000000001,0.000769279,1.2030100000000001,-0.290952,-0.0844803,-0.0770456,0.03,0.0387853,0.032173200000000006,-0.123655,-3.0662,2.7,-1.3328200000000001,0,20180328,2.8635,0.0035,-0.06114890000000001,-0.0,0.0005575080000000001,5.3606538461538475e-05,-16.9983
196,2018-03-16,2018-03-16 14:56:02,2.8671,10001130,0.00913653,0.0091,0.0093,0.22641799999999998,0.22611199999999998,0.22778400000000001,-0.148955,0.00119299,1.9922400000000002,-0.423257,-0.133295,-0.119565,0.03,0.0387853,0.032173200000000006,-0.197409,-3.45779,2.75,-0.923624,0,20180328,2.8635,0.0057,-0.102635,-0.0,0.000824631,7.929144230769231e-05,-16.9983
197,2018-03-16,2018-03-16 14:56:02,2.8671,10000977,0.00463649,0.0052,0.0053,0.241786,0.24891300000000002,0.25014000000000003,-0.08068860000000001,0.000769279,1.2030100000000001,-0.290952,-0.0844803,-0.0770456,0.03,0.0387853,0.032173200000000006,-0.123655,-3.0662,2.7,-1.3328200000000001,0,20180328,2.8635,0.0035,-0.06114890000000001,-0.0,0.0005575080000000001,5.3606538461538475e-05,-16.9983
198,2018-03-19,2018-03-19 14:56:06,2.8963,10001130,0.00582075,0.0057,0.0058,0.253812,0.252341,0.25356,-0.10263499999999999,0.000824631,1.5265,-0.42976099999999995,-0.0901198,-0.08258439999999999,0.03,0.0887995,0.025372299999999997,-0.14518699999999998,-4.44687,2.75,-1.26416,0,20180328,2.8895,0.004,-0.0931636,-0.0,0.000721262,6.935211538461539e-05,-52.6614
199,2018-03-19,2018-03-19 14:56:06,2.8963,10000977,0.00351656,0.0035,0.0036,0.28343,0.28313299999999997,0.284918,-0.06114890000000001,0.0005575080000000001,0.924175,-0.32169699999999996,-0.0603053,-0.05581669999999999,0.03,0.0887995,0.025372299999999997,-0.09608489999999999,-3.6509699999999996,2.7,-1.7249400000000001,0,20180328,2.8895,0.0023,-0.07973430000000001,-0.0,0.000642028,6.173346153846154e-05,-52.6614
